GEO.id,zip,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US28902,28902,"ZIP 28902 (Brasstown, NC)",00,Total for all sectors,2012,16,109,752,3219
8610000US28904,28904,"ZIP 28904 (Hayesville, NC)",00,Total for all sectors,2012,185,1391,7928,33712
8610000US28905,28905,"ZIP 28905 (Marble, NC)",00,Total for all sectors,2012,34,295,1931,9081
8610000US28906,28906,"ZIP 28906 (Murphy, NC)",00,Total for all sectors,2012,418,4571,31725,133595
8610000US28909,28909,"ZIP 28909 (Warne, NC)",00,Total for all sectors,2012,15,59,314,1261
8610000US29001,29001,"ZIP 29001 (Alcolu, SC)",00,Total for all sectors,2012,19,243,1772,7840
8610000US29002,29002,"ZIP 29002 (Ballentine, SC)",00,Total for all sectors,2012,20,185,960,4120
8610000US29003,29003,"ZIP 29003 (Bamberg, SC)",00,Total for all sectors,2012,138,1694,14078,56326
8610000US29006,29006,"ZIP 29006 (Batesburg, SC)",00,Total for all sectors,2012,177,3792,22492,86830
8610000US29009,29009,"ZIP 29009 (Bethune, SC)",00,Total for all sectors,2012,23,185,2229,9994
8610000US29010,29010,"ZIP 29010 (Bishopville, SC)",00,Total for all sectors,2012,182,1706,12121,48265
8610000US29014,29014,"ZIP 29014 (Blackstock, SC)",00,Total for all sectors,2012,10,a,D,D
8610000US29015,29015,"ZIP 29015 (Blair, SC)",00,Total for all sectors,2012,4,a,D,D
8610000US29016,29016,"ZIP 29016 (Blythewood, SC)",00,Total for all sectors,2012,254,4708,55097,232289
8610000US29018,29018,"ZIP 29018 (Bowman, SC)",00,Total for all sectors,2012,46,436,2344,9534
8610000US29020,29020,"ZIP 29020 (Camden, SC)",00,Total for all sectors,2012,562,7074,50912,208474
8610000US29021,29021,"ZIP 29021 (Camden, SC)",00,Total for all sectors,2012,21,113,2278,7326
8610000US29030,29030,"ZIP 29030 (Cameron, SC)",00,Total for all sectors,2012,29,169,1081,4931
8610000US29031,29031,"ZIP 29031 (Carlisle, SC)",00,Total for all sectors,2012,13,316,3445,11751
8610000US29032,29032,"ZIP 29032 (Cassatt, SC)",00,Total for all sectors,2012,23,218,2133,8624
8610000US29033,29033,"ZIP 29033 (Cayce, SC)",00,Total for all sectors,2012,349,6236,87513,311565
8610000US29036,29036,"ZIP 29036 (Chapin, SC)",00,Total for all sectors,2012,395,3307,29182,122903
8610000US29037,29037,"ZIP 29037 (Chappells, SC)",00,Total for all sectors,2012,5,8,50,197
8610000US29038,29038,"ZIP 29038 (Cope, SC)",00,Total for all sectors,2012,21,c,D,D
8610000US29039,29039,"ZIP 29039 (Cordova, SC)",00,Total for all sectors,2012,18,c,348,1512
8610000US29040,29040,"ZIP 29040 (Dalzell, SC)",00,Total for all sectors,2012,44,250,1293,5539
8610000US29041,29041,"ZIP 29041 (Davis Station, SC)",00,Total for all sectors,2012,3,b,D,D
8610000US29042,29042,"ZIP 29042 (Denmark, SC)",00,Total for all sectors,2012,82,1135,6952,28989
8610000US29044,29044,"ZIP 29044 (Eastover, SC)",00,Total for all sectors,2012,74,1057,15189,59814
8610000US29045,29045,"ZIP 29045 (Elgin, SC)",00,Total for all sectors,2012,235,3422,36708,123032
8610000US29047,29047,"ZIP 29047 (Elloree, SC)",00,Total for all sectors,2012,46,f,D,D
8610000US29048,29048,"ZIP 29048 (Eutawville, SC)",00,Total for all sectors,2012,44,247,1112,5288
8610000US29051,29051,"ZIP 29051 (Gable, SC)",00,Total for all sectors,2012,9,30,91,500
8610000US29052,29052,"ZIP 29052 (Gadsden, SC)",00,Total for all sectors,2012,11,b,S,535
8610000US29053,29053,"ZIP 29053 (Gaston, SC)",00,Total for all sectors,2012,151,2331,30800,110598
8610000US29054,29054,"ZIP 29054 (Gilbert, SC)",00,Total for all sectors,2012,117,798,7444,28975
8610000US29055,29055,"ZIP 29055 (Great Falls, SC)",00,Total for all sectors,2012,61,594,5298,23445
8610000US29056,29056,"ZIP 29056 (Greeleyville, SC)",00,Total for all sectors,2012,27,319,1714,6823
8610000US29058,29058,"ZIP 29058 (Heath Springs, SC)",00,Total for all sectors,2012,47,542,3940,17214
8610000US29059,29059,"ZIP 29059 (Holly Hill, SC)",00,Total for all sectors,2012,96,1087,10207,43409
8610000US29061,29061,"ZIP 29061 (Hopkins, SC)",00,Total for all sectors,2012,82,2661,32967,132708
8610000US29062,29062,"ZIP 29062 (Horatio, SC)",00,Total for all sectors,2012,2,a,D,D
8610000US29063,29063,"ZIP 29063 (Irmo, SC)",00,Total for all sectors,2012,693,7299,50598,209273
8610000US29065,29065,"ZIP 29065 (Jenkinsville, SC)",00,Total for all sectors,2012,20,1576,37226,140495
8610000US29067,29067,"ZIP 29067 (Kershaw, SC)",00,Total for all sectors,2012,102,900,7172,26574
8610000US29069,29069,"ZIP 29069 (Lamar, SC)",00,Total for all sectors,2012,38,303,1441,6269
8610000US29070,29070,"ZIP 29070 (Leesville, SC)",00,Total for all sectors,2012,204,2021,12886,54010
8610000US29071,29071,"ZIP 29071 (Lexington, SC)",00,Total for all sectors,2012,40,e,3170,13686
8610000US29072,29072,"ZIP 29072 (Lexington, SC)",00,Total for all sectors,2012,1337,19281,162351,673810
8610000US29073,29073,"ZIP 29073 (Lexington, SC)",00,Total for all sectors,2012,494,5007,40989,172692
8610000US29074,29074,"ZIP 29074 (Liberty Hill, SC)",00,Total for all sectors,2012,3,15,73,357
8610000US29075,29075,"ZIP 29075 (Little Mountain, SC)",00,Total for all sectors,2012,34,321,2222,9963
8610000US29078,29078,"ZIP 29078 (Lugoff, SC)",00,Total for all sectors,2012,260,4666,42604,163900
8610000US29079,29079,"ZIP 29079 (Lydia, SC)",00,Total for all sectors,2012,8,68,136,568
8610000US29080,29080,"ZIP 29080 (Lynchburg, SC)",00,Total for all sectors,2012,17,78,362,1463
8610000US29081,29081,"ZIP 29081 (Ehrhardt, SC)",00,Total for all sectors,2012,30,180,1074,4322
8610000US29082,29082,"ZIP 29082 (Lodge, SC)",00,Total for all sectors,2012,5,26,104,666
8610000US29101,29101,"ZIP 29101 (Mc Bee, SC)",00,Total for all sectors,2012,30,1055,11957,47460
8610000US29102,29102,"ZIP 29102 (Manning, SC)",00,Total for all sectors,2012,335,4007,25157,103236
8610000US29104,29104,"ZIP 29104 (Mayesville, SC)",00,Total for all sectors,2012,12,b,S,2058
8610000US29105,29105,"ZIP 29105 (Monetta, SC)",00,Total for all sectors,2012,10,55,267,1195
8610000US29107,29107,"ZIP 29107 (Neeses, SC)",00,Total for all sectors,2012,29,397,3894,20547
8610000US29108,29108,"ZIP 29108 (Newberry, SC)",00,Total for all sectors,2012,494,8912,68171,268583
8610000US29111,29111,"ZIP 29111 (New Zion, SC)",00,Total for all sectors,2012,7,30,137,562
8610000US29112,29112,"ZIP 29112 (North, SC)",00,Total for all sectors,2012,56,233,1843,7239
8610000US29113,29113,"ZIP 29113 (Norway, SC)",00,Total for all sectors,2012,17,c,833,3435
8610000US29114,29114,"ZIP 29114 (Olanta, SC)",00,Total for all sectors,2012,32,268,1938,7382
8610000US29115,29115,"ZIP 29115 (Orangeburg, SC)",00,Total for all sectors,2012,783,13819,107452,425752
8610000US29116,29116,"ZIP 29116 (Orangeburg, SC)",00,Total for all sectors,2012,42,447,4238,20510
8610000US29117,29117,"ZIP 29117 (Orangeburg, SC)",00,Total for all sectors,2012,7,c,D,D
8610000US29118,29118,"ZIP 29118 (Orangeburg, SC)",00,Total for all sectors,2012,259,5605,48502,219611
8610000US29122,29122,"ZIP 29122 (Peak, SC)",00,Total for all sectors,2012,4,b,D,D
8610000US29123,29123,"ZIP 29123 (Pelion, SC)",00,Total for all sectors,2012,55,446,2499,10860
8610000US29125,29125,"ZIP 29125 (Pinewood, SC)",00,Total for all sectors,2012,26,147,1029,4161
8610000US29126,29126,"ZIP 29126 (Pomaria, SC)",00,Total for all sectors,2012,23,184,1538,6262
8610000US29127,29127,"ZIP 29127 (Prosperity, SC)",00,Total for all sectors,2012,124,1244,10709,45344
8610000US29128,29128,"ZIP 29128 (Rembert, SC)",00,Total for all sectors,2012,22,93,307,1297
8610000US29129,29129,"ZIP 29129 (Ridge Spring, SC)",00,Total for all sectors,2012,35,151,982,4503
8610000US29130,29130,"ZIP 29130 (Ridgeway, SC)",00,Total for all sectors,2012,80,1457,13250,51904
8610000US29132,29132,"ZIP 29132 (Rion, SC)",00,Total for all sectors,2012,1,a,D,D
8610000US29133,29133,"ZIP 29133 (Rowesville, SC)",00,Total for all sectors,2012,13,210,1388,5376
8610000US29135,29135,"ZIP 29135 (Saint Matthews, SC)",00,Total for all sectors,2012,153,1307,8127,32896
8610000US29137,29137,"ZIP 29137 (Salley, SC)",00,Total for all sectors,2012,13,136,897,3831
8610000US29138,29138,"ZIP 29138 (Saluda, SC)",00,Total for all sectors,2012,162,1246,7691,34360
8610000US29142,29142,"ZIP 29142 (Santee, SC)",00,Total for all sectors,2012,136,1353,5663,23464
8610000US29145,29145,"ZIP 29145 (Silverstreet, SC)",00,Total for all sectors,2012,9,67,S,1747
8610000US29146,29146,"ZIP 29146 (Springfield, SC)",00,Total for all sectors,2012,21,c,D,D
8610000US29147,29147,"ZIP 29147 (State Park, SC)",00,Total for all sectors,2012,1,a,D,D
8610000US29148,29148,"ZIP 29148 (Summerton, SC)",00,Total for all sectors,2012,74,440,2458,10404
8610000US29150,29150,"ZIP 29150 (Sumter, SC)",00,Total for all sectors,2012,1200,20149,135262,567889
8610000US29151,29151,"ZIP 29151 (Sumter, SC)",00,Total for all sectors,2012,74,1673,12875,53080
8610000US29152,29152,"ZIP 29152 (Shaw AFB, SC)",00,Total for all sectors,2012,37,326,3745,14860
8610000US29153,29153,"ZIP 29153 (Sumter, SC)",00,Total for all sectors,2012,155,2858,28430,123267
8610000US29154,29154,"ZIP 29154 (Sumter, SC)",00,Total for all sectors,2012,189,3617,26995,111137
8610000US29160,29160,"ZIP 29160 (Swansea, SC)",00,Total for all sectors,2012,98,1165,13971,53059
8610000US29161,29161,"ZIP 29161 (Timmonsville, SC)",00,Total for all sectors,2012,123,1476,13902,59237
8610000US29162,29162,"ZIP 29162 (Turbeville, SC)",00,Total for all sectors,2012,49,300,1681,6135
8610000US29163,29163,"ZIP 29163 (Vance, SC)",00,Total for all sectors,2012,13,34,76,278
8610000US29164,29164,"ZIP 29164 (Wagener, SC)",00,Total for all sectors,2012,51,327,1922,7724
8610000US29166,29166,"ZIP 29166 (Ward, SC)",00,Total for all sectors,2012,16,287,1961,8586
8610000US29168,29168,"ZIP 29168 (Wedgefield, SC)",00,Total for all sectors,2012,11,56,666,2603
8610000US29169,29169,"ZIP 29169 (West Columbia, SC)",00,Total for all sectors,2012,1000,19373,197135,673148
8610000US29170,29170,"ZIP 29170 (West Columbia, SC)",00,Total for all sectors,2012,358,5822,47349,183110
8610000US29171,29171,"ZIP 29171 (West Columbia, SC)",00,Total for all sectors,2012,50,1281,10613,49779
8610000US29172,29172,"ZIP 29172 (West Columbia, SC)",00,Total for all sectors,2012,169,4160,42773,191414
8610000US29175,29175,"ZIP 29175 (Westville, SC)",00,Total for all sectors,2012,9,69,388,1476
8610000US29177,29177,"ZIP 29177 (White Rock, SC)",00,Total for all sectors,2012,11,467,3256,12455
8610000US29178,29178,"ZIP 29178 (Whitmire, SC)",00,Total for all sectors,2012,30,141,849,3675
8610000US29180,29180,"ZIP 29180 (Winnsboro, SC)",00,Total for all sectors,2012,197,1607,11373,48064
8610000US29201,29201,"ZIP 29201 (Columbia, SC)",00,Total for all sectors,2012,1809,29433,354965,1383533
8610000US29202,29202,"ZIP 29202 (Columbia, SC)",00,Total for all sectors,2012,78,3580,41110,149869
8610000US29203,29203,"ZIP 29203 (Columbia, SC)",00,Total for all sectors,2012,610,18480,212019,863852
8610000US29204,29204,"ZIP 29204 (Columbia, SC)",00,Total for all sectors,2012,583,9920,101421,388229
8610000US29205,29205,"ZIP 29205 (Columbia, SC)",00,Total for all sectors,2012,675,6224,42356,180727
8610000US29206,29206,"ZIP 29206 (Columbia, SC)",00,Total for all sectors,2012,493,6140,32580,134699
8610000US29207,29207,"ZIP 29207 (Columbia, SC)",00,Total for all sectors,2012,57,1969,11788,57704
8610000US29208,29208,"ZIP 29208 (Columbia, SC)",00,Total for all sectors,2012,43,906,3278,13059
8610000US29209,29209,"ZIP 29209 (Columbia, SC)",00,Total for all sectors,2012,605,12009,115518,469454
8610000US29210,29210,"ZIP 29210 (Columbia, SC)",00,Total for all sectors,2012,1123,18997,171227,712085
8610000US29211,29211,"ZIP 29211 (Columbia, SC)",00,Total for all sectors,2012,18,691,4035,18430
8610000US29212,29212,"ZIP 29212 (Columbia, SC)",00,Total for all sectors,2012,834,11267,67217,272895
8610000US29214,29214,"ZIP 29214 (Columbia, SC)",00,Total for all sectors,2012,4,b,D,D
8610000US29215,29215,"ZIP 29215 (Columbia, SC)",00,Total for all sectors,2012,1,a,D,D
8610000US29216,29216,"ZIP 29216 (Columbia, SC)",00,Total for all sectors,2012,2,b,D,D
8610000US29217,29217,"ZIP 29217 (Columbia, SC)",00,Total for all sectors,2012,1,b,D,D
8610000US29218,29218,"ZIP 29218 (Columbia, SC)",00,Total for all sectors,2012,4,b,D,D
8610000US29219,29219,"ZIP 29219 (Columbia, SC)",00,Total for all sectors,2012,4,h,D,D
8610000US29220,29220,"ZIP 29220 (Columbia, SC)",00,Total for all sectors,2012,8,h,D,D
8610000US29221,29221,"ZIP 29221 (Columbia, SC)",00,Total for all sectors,2012,18,488,2124,8304
8610000US29222,29222,"ZIP 29222 (Columbia, SC)",00,Total for all sectors,2012,2,a,D,D
8610000US29223,29223,"ZIP 29223 (Columbia, SC)",00,Total for all sectors,2012,1047,14473,101938,419232
8610000US29224,29224,"ZIP 29224 (Columbia, SC)",00,Total for all sectors,2012,14,221,5479,18055
8610000US29225,29225,"ZIP 29225 (Columbia, SC)",00,Total for all sectors,2012,3,18,108,496
8610000US29226,29226,"ZIP 29226 (Columbia, SC)",00,Total for all sectors,2012,6,f,D,D
8610000US29228,29228,"ZIP 29228 (Columbia, SC)",00,Total for all sectors,2012,4,48,329,1328
8610000US29229,29229,"ZIP 29229 (Columbia, SC)",00,Total for all sectors,2012,538,8332,55095,208524
8610000US29230,29230,"ZIP 29230 (Columbia, SC)",00,Total for all sectors,2012,15,c,D,D
8610000US29240,29240,"ZIP 29240 (Columbia, SC)",00,Total for all sectors,2012,10,c,D,D
8610000US29250,29250,"ZIP 29250 (Columbia, SC)",00,Total for all sectors,2012,18,139,1264,5101
8610000US29260,29260,"ZIP 29260 (Columbia, SC)",00,Total for all sectors,2012,9,48,310,1222
8610000US29290,29290,"ZIP 29290 (Columbia, SC)",00,Total for all sectors,2012,22,220,1682,7457
8610000US29301,29301,"ZIP 29301 (Spartanburg, SC)",00,Total for all sectors,2012,843,14092,99762,399387
8610000US29302,29302,"ZIP 29302 (Spartanburg, SC)",00,Total for all sectors,2012,604,8557,71242,296993
8610000US29303,29303,"ZIP 29303 (Spartanburg, SC)",00,Total for all sectors,2012,838,21885,225532,937458
8610000US29304,29304,"ZIP 29304 (Spartanburg, SC)",00,Total for all sectors,2012,83,4606,84973,294343
8610000US29305,29305,"ZIP 29305 (Spartanburg, SC)",00,Total for all sectors,2012,14,200,4928,21762
8610000US29306,29306,"ZIP 29306 (Spartanburg, SC)",00,Total for all sectors,2012,498,8316,77152,323881
8610000US29307,29307,"ZIP 29307 (Spartanburg, SC)",00,Total for all sectors,2012,425,11107,86511,350614
8610000US29316,29316,"ZIP 29316 (Boiling Springs, SC)",00,Total for all sectors,2012,362,3862,21118,87156
8610000US29319,29319,"ZIP 29319 (Spartanburg, SC)",00,Total for all sectors,2012,3,e,D,D
8610000US29320,29320,"ZIP 29320 (Arcadia, SC)",00,Total for all sectors,2012,3,b,D,D
8610000US29321,29321,"ZIP 29321 (Buffalo, SC)",00,Total for all sectors,2012,22,104,402,1763
8610000US29322,29322,"ZIP 29322 (Campobello, SC)",00,Total for all sectors,2012,103,554,3822,16976
8610000US29323,29323,"ZIP 29323 (Chesnee, SC)",00,Total for all sectors,2012,183,1207,7704,31360
8610000US29324,29324,"ZIP 29324 (Clifton, SC)",00,Total for all sectors,2012,3,a,D,D
8610000US29325,29325,"ZIP 29325 (Clinton, SC)",00,Total for all sectors,2012,271,5578,42325,185595
8610000US29329,29329,"ZIP 29329 (Converse, SC)",00,Total for all sectors,2012,4,9,29,115
8610000US29330,29330,"ZIP 29330 (Cowpens, SC)",00,Total for all sectors,2012,111,1137,10601,45789
8610000US29331,29331,"ZIP 29331 (Cross Anchor, SC)",00,Total for all sectors,2012,2,a,D,D
8610000US29332,29332,"ZIP 29332 (Cross Hill, SC)",00,Total for all sectors,2012,13,b,D,D
8610000US29333,29333,"ZIP 29333 (Drayton, SC)",00,Total for all sectors,2012,8,e,D,D
8610000US29334,29334,"ZIP 29334 (Duncan, SC)",00,Total for all sectors,2012,389,12747,149410,603819
8610000US29335,29335,"ZIP 29335 (Enoree, SC)",00,Total for all sectors,2012,35,798,7896,30623
8610000US29336,29336,"ZIP 29336 (Fairforest, SC)",00,Total for all sectors,2012,9,e,D,D
8610000US29338,29338,"ZIP 29338 (Fingerville, SC)",00,Total for all sectors,2012,5,14,S,166
8610000US29340,29340,"ZIP 29340 (Gaffney, SC)",00,Total for all sectors,2012,296,4929,34840,142662
8610000US29341,29341,"ZIP 29341 (Gaffney, SC)",00,Total for all sectors,2012,463,9246,63757,274643
8610000US29342,29342,"ZIP 29342 (Gaffney, SC)",00,Total for all sectors,2012,40,398,2889,12275
8610000US29346,29346,"ZIP 29346 (Glendale, SC)",00,Total for all sectors,2012,1,a,D,D
8610000US29348,29348,"ZIP 29348 (Gramling, SC)",00,Total for all sectors,2012,9,62,373,1649
8610000US29349,29349,"ZIP 29349 (Inman, SC)",00,Total for all sectors,2012,375,4350,30248,126991
8610000US29351,29351,"ZIP 29351 (Joanna, SC)",00,Total for all sectors,2012,18,53,226,1037
8610000US29353,29353,"ZIP 29353 (Jonesville, SC)",00,Total for all sectors,2012,56,1314,10940,42648
8610000US29355,29355,"ZIP 29355 (Kinards, SC)",00,Total for all sectors,2012,8,c,D,D
8610000US29356,29356,"ZIP 29356 (Landrum, SC)",00,Total for all sectors,2012,194,1709,10382,44414
8610000US29360,29360,"ZIP 29360 (Laurens, SC)",00,Total for all sectors,2012,436,6364,49341,198188
8610000US29364,29364,"ZIP 29364 (Lockhart, SC)",00,Total for all sectors,2012,4,b,D,D
8610000US29365,29365,"ZIP 29365 (Lyman, SC)",00,Total for all sectors,2012,145,1616,17534,70971
8610000US29368,29368,"ZIP 29368 (Mayo, SC)",00,Total for all sectors,2012,11,49,155,633
8610000US29369,29369,"ZIP 29369 (Moore, SC)",00,Total for all sectors,2012,121,784,4502,19106
8610000US29370,29370,"ZIP 29370 (Mountville, SC)",00,Total for all sectors,2012,8,c,D,D
8610000US29372,29372,"ZIP 29372 (Pacolet, SC)",00,Total for all sectors,2012,51,314,2248,9429
8610000US29373,29373,"ZIP 29373 (Pacolet Mills, SC)",00,Total for all sectors,2012,2,b,D,D
8610000US29374,29374,"ZIP 29374 (Pauline, SC)",00,Total for all sectors,2012,47,191,987,4079
8610000US29375,29375,"ZIP 29375 (Reidville, SC)",00,Total for all sectors,2012,9,40,324,1402
8610000US29376,29376,"ZIP 29376 (Roebuck, SC)",00,Total for all sectors,2012,159,1718,15650,68342
8610000US29377,29377,"ZIP 29377 (Startex, SC)",00,Total for all sectors,2012,5,b,D,D
8610000US29378,29378,"ZIP 29378 (Una, SC)",00,Total for all sectors,2012,4,b,166,645
8610000US29379,29379,"ZIP 29379 (Union, SC)",00,Total for all sectors,2012,346,4266,30594,125760
8610000US29384,29384,"ZIP 29384 (Waterloo, SC)",00,Total for all sectors,2012,26,117,699,3109
8610000US29385,29385,"ZIP 29385 (Wellford, SC)",00,Total for all sectors,2012,72,964,11170,46988
8610000US29386,29386,"ZIP 29386 (White Stone, SC)",00,Total for all sectors,2012,1,b,D,D
8610000US29388,29388,"ZIP 29388 (Woodruff, SC)",00,Total for all sectors,2012,177,1219,7191,29643
8610000US29395,29395,"ZIP 29395 (Jonesville, SC)",00,Total for all sectors,2012,1,a,D,D
8610000US29401,29401,"ZIP 29401 (Charleston, SC)",00,Total for all sectors,2012,1203,19856,260916,980163
8610000US29402,29402,"ZIP 29402 (Charleston, SC)",00,Total for all sectors,2012,23,228,1564,6300
8610000US29403,29403,"ZIP 29403 (Charleston, SC)",00,Total for all sectors,2012,607,6943,64197,274625
8610000US29404,29404,"ZIP 29404 (Charleston Afb, SC)",00,Total for all sectors,2012,25,258,2545,10165
8610000US29405,29405,"ZIP 29405 (North Charleston, SC)",00,Total for all sectors,2012,970,19061,222396,926933
8610000US29406,29406,"ZIP 29406 (Charleston, SC)",00,Total for all sectors,2012,1260,28413,295366,1181769
8610000US29407,29407,"ZIP 29407 (Charleston, SC)",00,Total for all sectors,2012,1552,19527,140855,573233
8610000US29409,29409,"ZIP 29409 (Charleston, SC)",00,Total for all sectors,2012,9,e,D,D
8610000US29410,29410,"ZIP 29410 (Hanahan, SC)",00,Total for all sectors,2012,164,2244,23790,100822
8610000US29412,29412,"ZIP 29412 (Charleston, SC)",00,Total for all sectors,2012,757,5797,36039,154806
8610000US29413,29413,"ZIP 29413 (Charleston, SC)",00,Total for all sectors,2012,28,644,4168,16794
8610000US29414,29414,"ZIP 29414 (Charleston, SC)",00,Total for all sectors,2012,426,6059,51777,208638
8610000US29415,29415,"ZIP 29415 (North Charleston, SC)",00,Total for all sectors,2012,15,195,1986,8680
8610000US29416,29416,"ZIP 29416 (Charleston, SC)",00,Total for all sectors,2012,8,182,2001,8068
8610000US29417,29417,"ZIP 29417 (Charleston, SC)",00,Total for all sectors,2012,19,291,2583,9806
8610000US29418,29418,"ZIP 29418 (North Charleston, SC)",00,Total for all sectors,2012,1108,22541,177345,744992
8610000US29419,29419,"ZIP 29419 (North Charleston, SC)",00,Total for all sectors,2012,27,f,D,D
8610000US29420,29420,"ZIP 29420 (North Charleston, SC)",00,Total for all sectors,2012,221,2901,25555,112174
8610000US29422,29422,"ZIP 29422 (Charleston, SC)",00,Total for all sectors,2012,14,81,490,1869
8610000US29423,29423,"ZIP 29423 (Charleston, SC)",00,Total for all sectors,2012,22,6336,87102,348221
8610000US29424,29424,"ZIP 29424 (Charleston, SC)",00,Total for all sectors,2012,6,f,D,D
8610000US29425,29425,"ZIP 29425 (Charleston, SC)",00,Total for all sectors,2012,17,i,D,D
8610000US29426,29426,"ZIP 29426 (Adams Run, SC)",00,Total for all sectors,2012,7,29,273,1436
8610000US29429,29429,"ZIP 29429 (Awendaw, SC)",00,Total for all sectors,2012,42,377,2585,11760
8610000US29431,29431,"ZIP 29431 (Bonneau, SC)",00,Total for all sectors,2012,35,154,1046,3914
8610000US29432,29432,"ZIP 29432 (Branchville, SC)",00,Total for all sectors,2012,35,199,937,4308
8610000US29433,29433,"ZIP 29433 (Canadys, SC)",00,Total for all sectors,2012,2,a,D,D
8610000US29434,29434,"ZIP 29434 (Cordesville, SC)",00,Total for all sectors,2012,4,6,30,117
8610000US29435,29435,"ZIP 29435 (Cottageville, SC)",00,Total for all sectors,2012,23,176,857,3920
8610000US29436,29436,"ZIP 29436 (Cross, SC)",00,Total for all sectors,2012,23,120,707,2914
8610000US29437,29437,"ZIP 29437 (Dorchester, SC)",00,Total for all sectors,2012,15,b,1115,3077
8610000US29438,29438,"ZIP 29438 (Edisto Island, SC)",00,Total for all sectors,2012,87,606,3402,15544
8610000US29439,29439,"ZIP 29439 (Folly Beach, SC)",00,Total for all sectors,2012,65,598,4134,14923
8610000US29440,29440,"ZIP 29440 (Georgetown, SC)",00,Total for all sectors,2012,646,8389,63446,300877
8610000US29442,29442,"ZIP 29442 (Georgetown, SC)",00,Total for all sectors,2012,38,561,3975,16420
8610000US29445,29445,"ZIP 29445 (Goose Creek, SC)",00,Total for all sectors,2012,608,8114,68626,297825
8610000US29446,29446,"ZIP 29446 (Green Pond, SC)",00,Total for all sectors,2012,15,c,947,3487
8610000US29448,29448,"ZIP 29448 (Harleyville, SC)",00,Total for all sectors,2012,40,508,6735,25983
8610000US29449,29449,"ZIP 29449 (Hollywood, SC)",00,Total for all sectors,2012,95,804,7336,33230
8610000US29450,29450,"ZIP 29450 (Huger, SC)",00,Total for all sectors,2012,32,1912,29356,118516
8610000US29451,29451,"ZIP 29451 (Isle of Palms, SC)",00,Total for all sectors,2012,136,1271,7322,37047
8610000US29452,29452,"ZIP 29452 (Jacksonboro, SC)",00,Total for all sectors,2012,5,a,S,117
8610000US29453,29453,"ZIP 29453 (Jamestown, SC)",00,Total for all sectors,2012,10,c,1261,4941
8610000US29455,29455,"ZIP 29455 (Johns Island, SC)",00,Total for all sectors,2012,503,5193,36138,158280
8610000US29456,29456,"ZIP 29456 (Ladson, SC)",00,Total for all sectors,2012,325,5644,77823,279303
8610000US29457,29457,"ZIP 29457 (Johns Island, SC)",00,Total for all sectors,2012,9,38,332,1559
8610000US29458,29458,"ZIP 29458 (Mc Clellanville, SC)",00,Total for all sectors,2012,41,198,1219,5159
8610000US29461,29461,"ZIP 29461 (Moncks Corner, SC)",00,Total for all sectors,2012,539,6391,54102,208449
8610000US29464,29464,"ZIP 29464 (Mount Pleasant, SC)",00,Total for all sectors,2012,2147,22545,212874,871076
8610000US29465,29465,"ZIP 29465 (Mount Pleasant, SC)",00,Total for all sectors,2012,41,534,4226,21050
8610000US29466,29466,"ZIP 29466 (Mount Pleasant, SC)",00,Total for all sectors,2012,520,4364,34077,140215
8610000US29468,29468,"ZIP 29468 (Pineville, SC)",00,Total for all sectors,2012,6,34,166,646
8610000US29469,29469,"ZIP 29469 (Pinopolis, SC)",00,Total for all sectors,2012,11,37,223,1079
8610000US29470,29470,"ZIP 29470 (Ravenel, SC)",00,Total for all sectors,2012,92,634,4582,18729
8610000US29471,29471,"ZIP 29471 (Reevesville, SC)",00,Total for all sectors,2012,10,70,478,2400
8610000US29472,29472,"ZIP 29472 (Ridgeville, SC)",00,Total for all sectors,2012,76,915,11121,45829
8610000US29474,29474,"ZIP 29474 (Round O, SC)",00,Total for all sectors,2012,17,201,1258,4075
8610000US29475,29475,"ZIP 29475 (Ruffin, SC)",00,Total for all sectors,2012,13,48,299,1397
8610000US29476,29476,"ZIP 29476 (Russellville, SC)",00,Total for all sectors,2012,1,a,D,D
8610000US29477,29477,"ZIP 29477 (Saint George, SC)",00,Total for all sectors,2012,142,1209,6471,25944
8610000US29479,29479,"ZIP 29479 (Saint Stephen, SC)",00,Total for all sectors,2012,51,813,8343,34443
8610000US29481,29481,"ZIP 29481 (Smoaks, SC)",00,Total for all sectors,2012,12,c,D,D
8610000US29482,29482,"ZIP 29482 (Sullivans Island, SC)",00,Total for all sectors,2012,68,538,2658,13289
8610000US29483,29483,"ZIP 29483 (Summerville, SC)",00,Total for all sectors,2012,1284,15675,110016,449244
8610000US29484,29484,"ZIP 29484 (Summerville, SC)",00,Total for all sectors,2012,40,299,2167,8526
8610000US29485,29485,"ZIP 29485 (Summerville, SC)",00,Total for all sectors,2012,650,5919,41741,171438
8610000US29487,29487,"ZIP 29487 (Wadmalaw Island, SC)",00,Total for all sectors,2012,35,159,1058,4977
8610000US29488,29488,"ZIP 29488 (Walterboro, SC)",00,Total for all sectors,2012,595,6324,47824,198922
8610000US29492,29492,"ZIP 29492 (Charleston, SC)",00,Total for all sectors,2012,487,8751,130167,530172
