Unnamed: 0,latitude,longitude,nrides
2293,42.3211111111,-70.9927272727,-13.1412064054
2294,42.3211111111,-70.9906060606,-13.7727689895
2295,42.3211111111,-70.9884848485,-14.3723645525
2296,42.3211111111,-70.9863636364,-14.9736431297
2297,42.3211111111,-70.9842424242,-15.5865933363
2298,42.3211111111,-70.9821212121,-16.1551870034
2299,42.3211111111,-70.98,-16.6833593025
2300,42.3225252525,-71.19,-23.2760046792
2301,42.3225252525,-71.1878787879,-22.9824253745
2302,42.3225252525,-71.1857575758,-22.6569478294
2303,42.3225252525,-71.1836363636,-22.3492346278
2304,42.3225252525,-71.1815151515,-22.0389571443
2305,42.3225252525,-71.1793939394,-21.6961288752
2306,42.3225252525,-71.1772727273,-21.2663629086
2307,42.3225252525,-71.1751515152,-20.6215361854
2308,42.3225252525,-71.173030303,-19.6862426732
2309,42.3225252525,-71.1709090909,-18.4500561118
2310,42.3225252525,-71.1687878788,-16.9350821961
2311,42.3225252525,-71.1666666667,-15.2750436571
2312,42.3225252525,-71.1645454545,-13.6130430561
2313,42.3225252525,-71.1624242424,-12.0457336198
2314,42.3225252525,-71.1603030303,-10.6503715708
2315,42.3225252525,-71.1581818182,-9.44777342315
2316,42.3225252525,-71.1560606061,-8.46269071835
2317,42.3225252525,-71.1539393939,-7.7130794413
2318,42.3225252525,-71.1518181818,-7.18580959461
2319,42.3225252525,-71.1496969697,-6.82036815939
2320,42.3225252525,-71.1475757576,-6.51969456594
2321,42.3225252525,-71.1454545455,-6.16919334749
2322,42.3225252525,-71.1433333333,-5.67563852977
2323,42.3225252525,-71.1412121212,-4.9904765511
2324,42.3225252525,-71.1390909091,-4.07549632969
2325,42.3225252525,-71.136969697,-2.8506982445
2326,42.3225252525,-71.1348484848,-1.3975285501
2327,42.3225252525,-71.1327272727,0.100472727494
2328,42.3225252525,-71.1306060606,1.55211376679
2329,42.3225252525,-71.1284848485,2.7936997652
2330,42.3225252525,-71.1263636364,3.67496357132
2331,42.3225252525,-71.1242424242,3.91295223402
2332,42.3225252525,-71.1221212121,3.62514287386
2333,42.3225252525,-71.12,2.98197815215
2334,42.3225252525,-71.1178787879,2.13327308384
2335,42.3225252525,-71.1157575758,1.26430988785
2336,42.3225252525,-71.1136363636,0.586110926759
2337,42.3225252525,-71.1115151515,0.246989698162
2338,42.3225252525,-71.1093939394,0.363465601568
2339,42.3225252525,-71.1072727273,1.06907362723
2340,42.3225252525,-71.1051515152,1.75196416288
2341,42.3225252525,-71.103030303,0.668547293487
2342,42.3225252525,-71.1009090909,0.0677182727533
2343,42.3225252525,-71.0987878788,0.168766197373
2344,42.3225252525,-71.0966666667,0.84942607536
2345,42.3225252525,-71.0945454545,1.78270083158
2346,42.3225252525,-71.0924242424,2.69292319585
2347,42.3225252525,-71.0903030303,3.58330083543
2348,42.3225252525,-71.0881818182,2.9545442716
2349,42.3225252525,-71.0860606061,2.46765748299
2350,42.3225252525,-71.0839393939,2.32905535876
2351,42.3225252525,-71.0818181818,2.34902351051
2352,42.3225252525,-71.0796969697,1.56474793462
2353,42.3225252525,-71.0775757576,0.99632054607
2354,42.3225252525,-71.0754545455,0.790206677127
2355,42.3225252525,-71.0733333333,1.03879308248
2356,42.3225252525,-71.0712121212,1.71685079542
2357,42.3225252525,-71.0690909091,1.63964460904
2358,42.3225252525,-71.066969697,1.10019078807
2359,42.3225252525,-71.0648484848,0.687608201876
2360,42.3225252525,-71.0627272727,0.317699737372
2361,42.3225252525,-71.0606060606,0.362426399162
2362,42.3225252525,-71.0584848485,0.811594567118
2363,42.3225252525,-71.0563636364,1.57468235412
2364,42.3225252525,-71.0542424242,0.866686342345
2365,42.3225252525,-71.0521212121,0.429041432573
2366,42.3225252525,-71.05,0.393160807722
2367,42.3225252525,-71.0478787879,0.634087292049
2368,42.3225252525,-71.0457575758,0.937388463424
2369,42.3225252525,-71.0436363636,1.16724773127
2370,42.3225252525,-71.0415151515,1.35691593251
2371,42.3225252525,-71.0393939394,1.47663911207
2372,42.3225252525,-71.0372727273,1.48611524909
2373,42.3225252525,-71.0351515152,1.18634235768
2374,42.3225252525,-71.033030303,0.771517558091
2375,42.3225252525,-71.0309090909,0.257316846336
2376,42.3225252525,-71.0287878788,-0.360447973071
2377,42.3225252525,-71.0266666667,-1.05022507872
2378,42.3225252525,-71.0245454545,-1.81444096065
2379,42.3225252525,-71.0224242424,-2.61615450224
2380,42.3225252525,-71.0203030303,-3.47264167664
2381,42.3225252525,-71.0181818182,-4.3412473709
2382,42.3225252525,-71.0160606061,-5.20226366389
2383,42.3225252525,-71.0139393939,-6.03861662965
2384,42.3225252525,-71.0118181818,-6.82912219169
2385,42.3225252525,-71.0096969697,-7.60397549495
2386,42.3225252525,-71.0075757576,-8.33616044672
2387,42.3225252525,-71.0054545455,-9.04086480301
2388,42.3225252525,-71.0033333333,-9.72313975462
2389,42.3225252525,-71.0012121212,-10.384299799
2390,42.3225252525,-70.9990909091,-11.0186180068
2391,42.3225252525,-70.996969697,-11.6529587461
2392,42.3225252525,-70.9948484848,-12.3029640554
2393,42.3225252525,-70.9927272727,-12.9256214073
2394,42.3225252525,-70.9906060606,-13.5505393521
2395,42.3225252525,-70.9884848485,-14.1597517401
2396,42.3225252525,-70.9863636364,-14.7468536472
2397,42.3225252525,-70.9842424242,-15.3562187386
2398,42.3225252525,-70.9821212121,-15.9562343021
2399,42.3225252525,-70.98,-16.5135422305
2400,42.3239393939,-71.19,-22.6917452897
2401,42.3239393939,-71.1878787879,-22.3909728568
2402,42.3239393939,-71.1857575758,-22.0654576344
2403,42.3239393939,-71.1836363636,-21.7427024907
2404,42.3239393939,-71.1815151515,-21.4272351176
2405,42.3239393939,-71.1793939394,-21.0774290696
2406,42.3239393939,-71.1772727273,-20.6195915212
2407,42.3239393939,-71.1751515152,-19.9255804486
2408,42.3239393939,-71.173030303,-18.9400615402
2409,42.3239393939,-71.1709090909,-17.6315409797
2410,42.3239393939,-71.1687878788,-16.0283816679
2411,42.3239393939,-71.1666666667,-14.3249731476
2412,42.3239393939,-71.1645454545,-12.6611032927
2413,42.3239393939,-71.1624242424,-11.1480378951
2414,42.3239393939,-71.1603030303,-9.84824906779
2415,42.3239393939,-71.1581818182,-8.73968514485
2416,42.3239393939,-71.1560606061,-7.83115315964
2417,42.3239393939,-71.1539393939,-7.1007934173
2418,42.3239393939,-71.1518181818,-6.57616941048
2419,42.3239393939,-71.1496969697,-6.20935208783
2420,42.3239393939,-71.1475757576,-5.8722572778
2421,42.3239393939,-71.1454545455,-5.49186631286
2422,42.3239393939,-71.1433333333,-4.97215037596
2423,42.3239393939,-71.1412121212,-4.28743650565
2424,42.3239393939,-71.1390909091,-3.36236263681
2425,42.3239393939,-71.136969697,-2.15550002973
2426,42.3239393939,-71.1348484848,-0.726870444492
2427,42.3239393939,-71.1327272727,0.738393892576
2428,42.3239393939,-71.1306060606,2.09838444498
2429,42.3239393939,-71.1284848485,3.19445925026
2430,42.3239393939,-71.1263636364,4.02431199913
2431,42.3239393939,-71.1242424242,4.62092453828
2432,42.3239393939,-71.1221212121,4.49321783763
2433,42.3239393939,-71.12,3.84197688371
2434,42.3239393939,-71.1178787879,2.93078880633
2435,42.3239393939,-71.1157575758,2.01140385199
2436,42.3239393939,-71.1136363636,1.29189237147
2437,42.3239393939,-71.1115151515,0.946383504591
2438,42.3239393939,-71.1093939394,1.10247637121
2439,42.3239393939,-71.1072727273,1.86087873068
2440,42.3239393939,-71.1051515152,1.91296907582
2441,42.3239393939,-71.103030303,0.797755105214
2442,42.3239393939,-71.1009090909,0.200340763397
2443,42.3239393939,-71.0987878788,0.294507912394
2444,42.3239393939,-71.0966666667,0.962057595987
2445,42.3239393939,-71.0945454545,1.89966433329
2446,42.3239393939,-71.0924242424,2.86534439305
2447,42.3239393939,-71.0903030303,3.18058988993
2448,42.3239393939,-71.0881818182,2.35577360497
2449,42.3239393939,-71.0860606061,1.79078731859
2450,42.3239393939,-71.0839393939,1.56752088028
2451,42.3239393939,-71.0818181818,1.7445496256
2452,42.3239393939,-71.0796969697,1.21415476329
2453,42.3239393939,-71.0775757576,0.505780796423
2454,42.3239393939,-71.0754545455,0.225930149691
2455,42.3239393939,-71.0733333333,0.498846854893
2456,42.3239393939,-71.0712121212,1.32665786591
2457,42.3239393939,-71.0690909091,1.09299218109
2458,42.3239393939,-71.066969697,0.514274270755
2459,42.3239393939,-71.0648484848,0.48299693347
2460,42.3239393939,-71.0627272727,0.925456817973
2461,42.3239393939,-71.0606060606,1.16376902088
2462,42.3239393939,-71.0584848485,1.70247484493
2463,42.3239393939,-71.0563636364,2.55464057868
2464,42.3239393939,-71.0542424242,1.73036643431
2465,42.3239393939,-71.0521212121,1.20241560428
2466,42.3239393939,-71.05,1.05891934881
2467,42.3239393939,-71.0478787879,1.18446851199
2468,42.3239393939,-71.0457575758,1.37213303902
2469,42.3239393939,-71.0436363636,1.56303281826
2470,42.3239393939,-71.0415151515,1.72152513085
2471,42.3239393939,-71.0393939394,1.86136599588
2472,42.3239393939,-71.0372727273,1.85145026349
2473,42.3239393939,-71.0351515152,1.63341108997
2474,42.3239393939,-71.033030303,1.12095099666
2475,42.3239393939,-71.0309090909,0.565807229942
2476,42.3239393939,-71.0287878788,-0.0957959070213
2477,42.3239393939,-71.0266666667,-0.833303289169
2478,42.3239393939,-71.0245454545,-1.61818921977
2479,42.3239393939,-71.0224242424,-2.47515404801
2480,42.3239393939,-71.0203030303,-3.31270904107
2481,42.3239393939,-71.0181818182,-4.16748007494
2482,42.3239393939,-71.0160606061,-4.99863812227
2483,42.3239393939,-71.0139393939,-5.83521363019
2484,42.3239393939,-71.0118181818,-6.63259896363
2485,42.3239393939,-71.0096969697,-7.40524071431
2486,42.3239393939,-71.0075757576,-8.1447623639
2487,42.3239393939,-71.0054545455,-8.86085676247
2488,42.3239393939,-71.0033333333,-9.53748301456
2489,42.3239393939,-71.0012121212,-10.1946034363
2490,42.3239393939,-70.9990909091,-10.8404404425
2491,42.3239393939,-70.996969697,-11.4623574557
2492,42.3239393939,-70.9948484848,-12.0971799762
2493,42.3239393939,-70.9927272727,-12.7262707983
2494,42.3239393939,-70.9906060606,-13.3456066034
2495,42.3239393939,-70.9884848485,-13.9616957556
2496,42.3239393939,-70.9863636364,-14.5555915572
2497,42.3239393939,-70.9842424242,-15.1404559053
2498,42.3239393939,-70.9821212121,-15.7577835362
2499,42.3239393939,-70.98,-16.3383502806
2500,42.3253535354,-71.19,-21.8449135776
2501,42.3253535354,-71.1878787879,-21.530384253
2502,42.3253535354,-71.1857575758,-21.1916435563
2503,42.3253535354,-71.1836363636,-20.8657068636
2504,42.3253535354,-71.1815151515,-20.5384114223
2505,42.3253535354,-71.1793939394,-20.1669109036
2506,42.3253535354,-71.1772727273,-19.6731551953
2507,42.3253535354,-71.1751515152,-18.9510308658
2508,42.3253535354,-71.173030303,-17.9313026626
2509,42.3253535354,-71.1709090909,-16.5637122307
2510,42.3253535354,-71.1687878788,-14.9307678006
2511,42.3253535354,-71.1666666667,-13.22185056
2512,42.3253535354,-71.1645454545,-11.5910725622
2513,42.3253535354,-71.1624242424,-10.1698914851
2514,42.3253535354,-71.1603030303,-8.97522606781
2515,42.3253535354,-71.1581818182,-7.9509465266
2516,42.3253535354,-71.1560606061,-7.07687133242
2517,42.3253535354,-71.1539393939,-6.34827441288
2518,42.3253535354,-71.1518181818,-5.80817700674
2519,42.3253535354,-71.1496969697,-5.37638330262
2520,42.3253535354,-71.1475757576,-4.9754127112
2521,42.3253535354,-71.1454545455,-4.5487442383
2522,42.3253535354,-71.1433333333,-4.03737308208
2523,42.3253535354,-71.1412121212,-3.34540396625
2524,42.3253535354,-71.1390909091,-2.41935471209
2525,42.3253535354,-71.136969697,-1.26587480811
2526,42.3253535354,-71.1348484848,0.0631793520649
2527,42.3253535354,-71.1327272727,1.42420726674
2528,42.3253535354,-71.1306060606,2.59682556213
2529,42.3253535354,-71.1284848485,3.47125592219
2530,42.3253535354,-71.1263636364,4.06013421238
2531,42.3253535354,-71.1242424242,4.43882126381
2532,42.3253535354,-71.1221212121,4.76379942236
2533,42.3253535354,-71.12,4.84501817901
2534,42.3253535354,-71.1178787879,4.08453658184
2535,42.3253535354,-71.1157575758,3.19204111186
2536,42.3253535354,-71.1136363636,2.48964686527
2537,42.3253535354,-71.1115151515,2.16255399337
2538,42.3253535354,-71.1093939394,2.34403535382
2539,42.3253535354,-71.1072727273,3.0716126889
2540,42.3253535354,-71.1051515152,2.50771181352
2541,42.3253535354,-71.103030303,1.44164646053
2542,42.3253535354,-71.1009090909,0.87823812447
2543,42.3253535354,-71.0987878788,0.940183839372
2544,42.3253535354,-71.0966666667,1.52685941466
2545,42.3253535354,-71.0945454545,2.40121056069
2546,42.3253535354,-71.0924242424,3.37730070223
2547,42.3253535354,-71.0903030303,2.66696902576
2548,42.3253535354,-71.0881818182,1.75376971692
2549,42.3253535354,-71.0860606061,1.14763961093
2550,42.3253535354,-71.0839393939,0.835083735394
2551,42.3253535354,-71.0818181818,0.99068032995
2552,42.3253535354,-71.0796969697,1.15758238792
2553,42.3253535354,-71.0775757576,0.332274435807
2554,42.3253535354,-71.0754545455,0.000781512332361
2555,42.3253535354,-71.0733333333,0.30206398046
2556,42.3253535354,-71.0712121212,1.25087915808
2557,42.3253535354,-71.0690909091,0.77956131703
2558,42.3253535354,-71.066969697,0.124386040561
2559,42.3253535354,-71.0648484848,0.124736896217
2560,42.3253535354,-71.0627272727,0.71726873625
2561,42.3253535354,-71.0606060606,1.8039483582
2562,42.3253535354,-71.0584848485,3.18582905914
2563,42.3253535354,-71.0563636364,3.11057455854
2564,42.3253535354,-71.0542424242,2.98465259959
2565,42.3253535354,-71.0521212121,2.30488437588
2566,42.3253535354,-71.05,1.9705382784
2567,42.3253535354,-71.0478787879,1.87122493786
2568,42.3253535354,-71.0457575758,1.90762180994
2569,42.3253535354,-71.0436363636,1.99895211494
2570,42.3253535354,-71.0415151515,2.11357819005
2571,42.3253535354,-71.0393939394,2.21645029031
2572,42.3253535354,-71.0372727273,1.98775952433
2573,42.3253535354,-71.0351515152,1.66057875852
2574,42.3253535354,-71.033030303,1.28067900524
2575,42.3253535354,-71.0309090909,0.759082426738
2576,42.3253535354,-71.0287878788,0.159154413226
2577,42.3253535354,-71.0266666667,-0.531298416141
2578,42.3253535354,-71.0245454545,-1.34090579333
2579,42.3253535354,-71.0224242424,-2.20631572791
2580,42.3253535354,-71.0203030303,-3.11494771276
2581,42.3253535354,-71.0181818182,-3.9784218161
2582,42.3253535354,-71.0160606061,-4.80655252806
2583,42.3253535354,-71.0139393939,-5.62821957507
2584,42.3253535354,-71.0118181818,-6.43509582013
2585,42.3253535354,-71.0096969697,-7.20849897237
2586,42.3253535354,-71.0075757576,-7.963516442
2587,42.3253535354,-71.0054545455,-8.68154132112
2588,42.3253535354,-71.0033333333,-9.37046398469
2589,42.3253535354,-71.0012121212,-10.0259439625
2590,42.3253535354,-70.9990909091,-10.677196536
2591,42.3253535354,-70.996969697,-11.3015135568
2592,42.3253535354,-70.9948484848,-11.9139707171
2593,42.3253535354,-70.9927272727,-12.5475262608
2594,42.3253535354,-70.9906060606,-13.159363187
2595,42.3253535354,-70.9884848485,-13.7726903932
2596,42.3253535354,-70.9863636364,-14.3729209069
2597,42.3253535354,-70.9842424242,-14.9472805367
2598,42.3253535354,-70.9821212121,-15.5558661204
2599,42.3253535354,-70.98,-16.1613973867
2600,42.3267676768,-71.19,-20.8058692117
2601,42.3267676768,-71.1878787879,-20.4699085128
2602,42.3267676768,-71.1857575758,-20.121266628
2603,42.3267676768,-71.1836363636,-19.7876710016
2604,42.3267676768,-71.1815151515,-19.430476878
2605,42.3267676768,-71.1793939394,-19.0281001256
2606,42.3267676768,-71.1772727273,-18.5095637946
2607,42.3267676768,-71.1751515152,-17.7723948867
2608,42.3267676768,-71.173030303,-16.744332146
2609,42.3267676768,-71.1709090909,-15.3700520193
2610,42.3267676768,-71.1687878788,-13.7726652552
2611,42.3267676768,-71.1666666667,-12.1072593939
2612,42.3267676768,-71.1645454545,-10.5485075435
2613,42.3267676768,-71.1624242424,-9.21745314777
2614,42.3267676768,-71.1603030303,-8.09453270975
2615,42.3267676768,-71.1581818182,-7.11357318945
2616,42.3267676768,-71.1560606061,-6.21623732191
2617,42.3267676768,-71.1539393939,-5.43991328479
2618,42.3267676768,-71.1518181818,-4.81540853471
2619,42.3267676768,-71.1496969697,-4.29260547307
2620,42.3267676768,-71.1475757576,-3.84045736041
2621,42.3267676768,-71.1454545455,-3.38439758135
2622,42.3267676768,-71.1433333333,-2.88004724724
2623,42.3267676768,-71.1412121212,-2.20844010193
2624,42.3267676768,-71.1390909091,-1.33567486101
2625,42.3267676768,-71.136969697,-0.293126110362
2626,42.3267676768,-71.1348484848,0.942362598344
2627,42.3267676768,-71.1327272727,2.11103393738
2628,42.3267676768,-71.1306060606,3.03503585627
2629,42.3267676768,-71.1284848485,3.6111531342
2630,42.3267676768,-71.1263636364,3.89029178192
2631,42.3267676768,-71.1242424242,3.98939888036
2632,42.3267676768,-71.1221212121,4.10835572346
2633,42.3267676768,-71.12,4.12532785732
2634,42.3267676768,-71.1178787879,3.87335173249
2635,42.3267676768,-71.1157575758,3.92536580895
2636,42.3267676768,-71.1136363636,4.15861885846
2637,42.3267676768,-71.1115151515,3.86671699246
2638,42.3267676768,-71.1093939394,4.01940412392
2639,42.3267676768,-71.1072727273,4.65217669866
2640,42.3267676768,-71.1051515152,3.537214081
2641,42.3267676768,-71.103030303,2.53195651205
2642,42.3267676768,-71.1009090909,2.00698206147
2643,42.3267676768,-71.0987878788,2.02867679671
2644,42.3267676768,-71.0966666667,2.53381428658
2645,42.3267676768,-71.0945454545,2.48761808478
2646,42.3267676768,-71.0924242424,2.61064520029
2647,42.3267676768,-71.0903030303,2.37538375418
2648,42.3267676768,-71.0881818182,1.29687190893
2649,42.3267676768,-71.0860606061,0.611176551263
2650,42.3267676768,-71.0839393939,0.261096671993
2651,42.3267676768,-71.0818181818,0.405817572077
2652,42.3267676768,-71.0796969697,1.17245514588
2653,42.3267676768,-71.0775757576,0.642654326791
2654,42.3267676768,-71.0754545455,0.295485977561
2655,42.3267676768,-71.0733333333,0.633367206755
2656,42.3267676768,-71.0712121212,1.66970999112
2657,42.3267676768,-71.0690909091,0.921440984204
2658,42.3267676768,-71.066969697,0.19139771541
2659,42.3267676768,-71.0648484848,0.194378587714
2660,42.3267676768,-71.0627272727,0.890092212006
2661,42.3267676768,-71.0606060606,2.18387847179
2662,42.3267676768,-71.0584848485,2.20819829452
2663,42.3267676768,-71.0563636364,2.02437602293
2664,42.3267676768,-71.0542424242,2.29100756694
2665,42.3267676768,-71.0521212121,2.76283449702
2666,42.3267676768,-71.05,2.98419904205
2667,42.3267676768,-71.0478787879,2.62794768433
2668,42.3267676768,-71.0457575758,2.47297643228
2669,42.3267676768,-71.0436363636,2.4365763711
2670,42.3267676768,-71.0415151515,2.41798887018
2671,42.3267676768,-71.0393939394,2.02699848913
2672,42.3267676768,-71.0372727273,1.79261681076
2673,42.3267676768,-71.0351515152,1.53392262267
2674,42.3267676768,-71.033030303,1.27716499734
2675,42.3267676768,-71.0309090909,0.899263283917
2676,42.3267676768,-71.0287878788,0.375917171412
2677,42.3267676768,-71.0266666667,-0.252547118262
2678,42.3267676768,-71.0245454545,-1.01058398447
2679,42.3267676768,-71.0224242424,-1.86913295643
2680,42.3267676768,-71.0203030303,-2.78544577338
2681,42.3267676768,-71.0181818182,-3.70833607942
2682,42.3267676768,-71.0160606061,-4.55697490046
2683,42.3267676768,-71.0139393939,-5.38506873344
2684,42.3267676768,-71.0118181818,-6.21425170024
2685,42.3267676768,-71.0096969697,-7.00586634057
2686,42.3267676768,-71.0075757576,-7.78089077284
2687,42.3267676768,-71.0054545455,-8.51621921363
2688,42.3267676768,-71.0033333333,-9.21441248602
2689,42.3267676768,-71.0012121212,-9.87462769218
2690,42.3267676768,-70.9990909091,-10.511087014
2691,42.3267676768,-70.996969697,-11.1499527892
2692,42.3267676768,-70.9948484848,-11.7606928647
2693,42.3267676768,-70.9927272727,-12.3748422585
2694,42.3267676768,-70.9906060606,-12.990978765
2695,42.3267676768,-70.9884848485,-13.6029928126
2696,42.3267676768,-70.9863636364,-14.2046490816
2697,42.3267676768,-70.9842424242,-14.782119151
2698,42.3267676768,-70.9821212121,-15.3663197858
2699,42.3267676768,-70.98,-15.9833598446
2700,42.3281818182,-71.19,-19.6577739452
2701,42.3281818182,-71.1878787879,-19.3001572003
2702,42.3281818182,-71.1857575758,-18.9420145389
2703,42.3281818182,-71.1836363636,-18.5790546002
2704,42.3281818182,-71.1815151515,-18.1892713551
2705,42.3281818182,-71.1793939394,-17.7586315959
2706,42.3281818182,-71.1772727273,-17.2142438905
2707,42.3281818182,-71.1751515152,-16.4792721989
2708,42.3281818182,-71.173030303,-15.4671075931
2709,42.3281818182,-71.1709090909,-14.1551970256
2710,42.3281818182,-71.1687878788,-12.6545065829
2711,42.3281818182,-71.1666666667,-11.0816595963
2712,42.3281818182,-71.1645454545,-9.62391642169
2713,42.3281818182,-71.1624242424,-8.36064809594
2714,42.3281818182,-71.1603030303,-7.25930874868
2715,42.3281818182,-71.1581818182,-6.24387821424
2716,42.3281818182,-71.1560606061,-5.26740143931
2717,42.3281818182,-71.1539393939,-4.37068282
2718,42.3281818182,-71.1518181818,-3.60635567003
2719,42.3281818182,-71.1496969697,-2.96292766446
2720,42.3281818182,-71.1475757576,-2.45036104509
2721,42.3281818182,-71.1454545455,-2.02714144954
2722,42.3281818182,-71.1433333333,-1.56807904309
2723,42.3281818182,-71.1412121212,-0.960537330605
2724,42.3281818182,-71.1390909091,-0.212487978128
2725,42.3281818182,-71.136969697,0.674485940115
2726,42.3281818182,-71.1348484848,1.74373507751
2727,42.3281818182,-71.1327272727,2.76663566201
2728,42.3281818182,-71.1306060606,3.3638707339
2729,42.3281818182,-71.1284848485,3.58790336663
2730,42.3281818182,-71.1263636364,3.50245565352
2731,42.3281818182,-71.1242424242,3.2891228493
2732,42.3281818182,-71.1221212121,3.16110351873
2733,42.3281818182,-71.12,3.20589732555
2734,42.3281818182,-71.1178787879,2.74139370125
2735,42.3281818182,-71.1157575758,2.69755049576
2736,42.3281818182,-71.1136363636,3.17700274662
2737,42.3281818182,-71.1115151515,4.15913229757
2738,42.3281818182,-71.1093939394,5.2828559885
2739,42.3281818182,-71.1072727273,4.55835035383
2740,42.3281818182,-71.1051515152,4.30381979627
2741,42.3281818182,-71.103030303,4.0464299982
2742,42.3281818182,-71.1009090909,3.55961270885
2743,42.3281818182,-71.0987878788,2.63071518647
2744,42.3281818182,-71.0966666667,1.73204451763
2745,42.3281818182,-71.0945454545,1.43055826365
2746,42.3281818182,-71.0924242424,1.7224081307
2747,42.3281818182,-71.0903030303,2.40616195516
2748,42.3281818182,-71.0881818182,1.10886267543
2749,42.3281818182,-71.0860606061,0.278174121787
2750,42.3281818182,-71.0839393939,0.0251473601119
2751,42.3281818182,-71.0818181818,0.179601687374
2752,42.3281818182,-71.0796969697,1.02961314292
2753,42.3281818182,-71.0775757576,1.5622509028
2754,42.3281818182,-71.0754545455,1.24273725404
2755,42.3281818182,-71.0733333333,1.62977301665
2756,42.3281818182,-71.0712121212,2.72705658935
2757,42.3281818182,-71.0690909091,1.69573057968
2758,42.3281818182,-71.066969697,0.916809824391
2759,42.3281818182,-71.0648484848,0.913392430922
2760,42.3281818182,-71.0627272727,1.6744165639
2761,42.3281818182,-71.0606060606,2.06018575858
2762,42.3281818182,-71.0584848485,1.16630015638
2763,42.3281818182,-71.0563636364,0.967607174614
2764,42.3281818182,-71.0542424242,1.36244815385
2765,42.3281818182,-71.0521212121,2.02092922225
2766,42.3281818182,-71.05,2.58416876179
2767,42.3281818182,-71.0478787879,2.91947947124
2768,42.3281818182,-71.0457575758,2.45711938172
2769,42.3281818182,-71.0436363636,2.15004700775
2770,42.3281818182,-71.0415151515,1.92906851782
2771,42.3281818182,-71.0393939394,1.62752024865
2772,42.3281818182,-71.0372727273,1.45241904093
2773,42.3281818182,-71.0351515152,1.31125880999
2774,42.3281818182,-71.033030303,1.17788396808
2775,42.3281818182,-71.0309090909,0.937209261467
2776,42.3281818182,-71.0287878788,0.561270888459
2777,42.3281818182,-71.0266666667,-0.0028509652501
2778,42.3281818182,-71.0245454545,-0.712553215384
2779,42.3281818182,-71.0224242424,-1.54432409673
2780,42.3281818182,-71.0203030303,-2.46700973699
2781,42.3281818182,-71.0181818182,-3.41443713038
2782,42.3281818182,-71.0160606061,-4.31759399172
2783,42.3281818182,-71.0139393939,-5.16495922721
2784,42.3281818182,-71.0118181818,-6.00160200384
2785,42.3281818182,-71.0096969697,-6.81368006262
2786,42.3281818182,-71.0075757576,-7.60022599008
2787,42.3281818182,-71.0054545455,-8.34706592889
2788,42.3281818182,-71.0033333333,-9.05931603917
2789,42.3281818182,-71.0012121212,-9.73546387773
2790,42.3281818182,-70.9990909091,-10.3830501357
2791,42.3281818182,-70.996969697,-11.0132470737
2792,42.3281818182,-70.9948484848,-11.628698623
2793,42.3281818182,-70.9927272727,-12.2243606018
2794,42.3281818182,-70.9906060606,-12.8396576451
2795,42.3281818182,-70.9884848485,-13.4456127846
2796,42.3281818182,-70.9863636364,-14.0462421277
2797,42.3281818182,-70.9842424242,-14.6264908311
2798,42.3281818182,-70.9821212121,-15.199974643
2799,42.3281818182,-70.98,-15.8113634022
2800,42.3295959596,-71.19,-18.4848288333
2801,42.3295959596,-71.1878787879,-18.1105758987
2802,42.3295959596,-71.1857575758,-17.7283117326
2803,42.3295959596,-71.1836363636,-17.328982676
2804,42.3295959596,-71.1815151515,-16.9097544365
2805,42.3295959596,-71.1793939394,-16.443214661
2806,42.3295959596,-71.1772727273,-15.8760261264
2807,42.3295959596,-71.1751515152,-15.1523809003
2808,42.3295959596,-71.173030303,-14.1854191695
2809,42.3295959596,-71.1709090909,-12.9825913427
2810,42.3295959596,-71.1687878788,-11.6125405567
2811,42.3295959596,-71.1666666667,-10.1818454873
2812,42.3295959596,-71.1645454545,-8.83384392996
2813,42.3295959596,-71.1624242424,-7.60562306809
2814,42.3295959596,-71.1603030303,-6.48223543965
2815,42.3295959596,-71.1581818182,-5.37732413902
2816,42.3295959596,-71.1560606061,-4.24352616306
2817,42.3295959596,-71.1539393939,-3.1427819069
2818,42.3295959596,-71.1518181818,-2.17215484963
2819,42.3295959596,-71.1496969697,-1.39487827668
2820,42.3295959596,-71.1475757576,-0.88340889617
2821,42.3295959596,-71.1454545455,-0.524195978635
2822,42.3295959596,-71.1433333333,-0.187643700758
2823,42.3295959596,-71.1412121212,0.261341892193
2824,42.3295959596,-71.1390909091,0.815105942738
2825,42.3295959596,-71.136969697,1.49073739019
2826,42.3295959596,-71.1348484848,2.32031120072
2827,42.3295959596,-71.1327272727,3.30901765383
2828,42.3295959596,-71.1306060606,3.55085304596
2829,42.3295959596,-71.1284848485,3.41810819047
2830,42.3295959596,-71.1263636364,2.97252422864
2831,42.3295959596,-71.1242424242,2.44867915527
2832,42.3295959596,-71.1221212121,2.07655521016
2833,42.3295959596,-71.12,2.10372040007
2834,42.3295959596,-71.1178787879,1.59199336625
2835,42.3295959596,-71.1157575758,1.46355652385
2836,42.3295959596,-71.1136363636,1.98162848423
2837,42.3295959596,-71.1115151515,3.11463510215
2838,42.3295959596,-71.1093939394,4.00903215511
2839,42.3295959596,-71.1072727273,3.1274067872
2840,42.3295959596,-71.1051515152,2.82011074266
2841,42.3295959596,-71.103030303,3.14080570533
2842,42.3295959596,-71.1009090909,3.3909619006
2843,42.3295959596,-71.0987878788,1.84934224192
2844,42.3295959596,-71.0966666667,0.871119613337
