id,latitude,longitude
1160190086,42.360296,-71.1549349
1160190048,42.3602831,-71.1550234
1160190227,42.3602831,-71.1551307
1160190197,42.3602762,-71.155238
1160190093,42.3602633,-71.155356
1160190050,42.3602415,-71.1554727
1160190198,42.3602227,-71.1556082
1160190042,42.3602177,-71.1557248
1160190025,42.3602098,-71.1558509
1160190109,42.3602068,-71.1559622
1160190201,42.3602118,-71.1560708
1160190113,42.3602237,-71.1561714
1160190132,42.3602296,-71.1562854
1160189962,42.3602593,-71.1564075
1160190047,42.3602772,-71.1565215
1160190129,42.360298,-71.1566623
1160190220,42.3603138,-71.156787
1160190150,42.3603188,-71.1568929
1160189943,42.3603287,-71.1570311
1160190224,42.3603416,-71.1571518
1160190161,42.3603614,-71.1572912
1160190180,42.3603664,-71.1574173
1160190141,42.3603664,-71.1575313
1160190187,42.3603604,-71.1576373
1160190184,42.3603485,-71.1577352
1160190071,42.3603555,-71.157876
1160189959,42.3603614,-71.1579779
1160190014,42.3603614,-71.1580919
1040690649,42.3603598,-71.1581836
1160190063,42.3603546,-71.1582894
1040245701,42.3603398,-71.158406
1160190221,42.360323,-71.158555
1160190090,42.3603072,-71.1586745
1040311263,42.360301,-71.1587832
1040607212,42.3602864,-71.1588868
1040415972,42.3602686,-71.1589904
1039562937,42.3602657,-71.1590658
1040277891,42.3602882,-71.1591212
1040640610,42.360223,-71.1595078
1040567102,42.3601572,-71.1598394
1040561215,42.3600874,-71.160095
1040695243,42.3600207,-71.1603026
1039740687,42.3599418,-71.1603023
1040543980,42.3595605,-71.1611648
1039842518,42.3595691,-71.1612731
1039574153,42.3595511,-71.1613386
1040491115,42.3595233,-71.1613946
1040112026,42.3594525,-71.1615723
1040611918,42.3594172,-71.1616086
1040257042,42.3593699,-71.1616508
1040059294,42.3593173,-71.1616735
1039688721,42.3592608,-71.1617164
1040655633,42.3592181,-71.1617831
1040467494,42.3590617,-71.162006
1040450406,42.3587423,-71.1612922
1162926633,42.3588216,-71.1611779
1162926505,42.3589088,-71.1609848
1162926608,42.3589433,-71.1608747
1162926550,42.3589731,-71.1607607
1162926558,42.3590226,-71.1606628
1162926585,42.3590731,-71.1605957
1162926619,42.3591068,-71.1605407
1162926528,42.3591167,-71.1604562
1162926503,42.3591415,-71.1603758
1162926622,42.3591792,-71.1602551
1162926543,42.3592317,-71.1601357
1162926576,42.3592832,-71.160011
1162926529,42.3593457,-71.1598769
1162926538,42.3593982,-71.1597857
1162926611,42.3594259,-71.1596811
1162926517,42.3594557,-71.159559
1162926561,42.3594884,-71.1594424
1162926628,42.3595221,-71.1593257
1162926617,42.3595538,-71.1591581
1162926614,42.3595577,-71.159036
1162926594,42.3595597,-71.1589314
1162926593,42.3595676,-71.1588255
1162926531,42.3596023,-71.1586766
1162926598,42.3596192,-71.1585626
1162926498,42.3596221,-71.1584137
1162926527,42.3596152,-71.1582783
1162926546,42.3596063,-71.1581428
1162926537,42.3596023,-71.1580476
1162926587,42.3596013,-71.1578438
1162926514,42.3595954,-71.1576828
1162926586,42.3595924,-71.1575219
1162926518,42.3595914,-71.1573543
1162926535,42.3595736,-71.1571813
1162926603,42.3595587,-71.1570378
1162926589,42.3595468,-71.1569144
1162926539,42.3595399,-71.156842
1162926577,42.3595131,-71.1567964
1162926516,42.3595062,-71.1567253
1162926515,42.3595161,-71.1566649
1162926618,42.3595201,-71.1565362
1162926612,42.3595161,-71.1564383
1162926496,42.3595072,-71.1563297
1162926609,42.3595003,-71.1561982
1162926602,42.3594963,-71.1560749
1162926560,42.3594923,-71.1559783
1162926613,42.3594676,-71.1558938
1162926566,42.3594567,-71.1557852
1162926548,42.3594596,-71.155631
1162926499,42.3594775,-71.1555022
1162926556,42.3594933,-71.1553681
1162926559,42.3594953,-71.1552447
1162926506,42.3595141,-71.1550328
1162926565,42.359532,-71.1548571
1162926616,42.3595349,-71.1547002
1162926600,42.3595508,-71.1545567
1162926544,42.3595954,-71.1543985
1162926502,42.359634,-71.1542429
1162926606,42.3596707,-71.1540994
1162926547,42.3596915,-71.1539586
1162926497,42.3597312,-71.1538124
1162926567,42.3597599,-71.1537118
1162926610,42.3598213,-71.1535952
1162926588,42.3598887,-71.1534678
1162926570,42.359958,-71.1533564
1162926504,42.3600125,-71.1532103
1162926511,42.3600849,-71.1530547
1162926510,42.3601325,-71.1529487
1162926519,42.3602008,-71.152769
1162926530,42.3602672,-71.1526336
1162926596,42.3603207,-71.1525008
1162926592,42.3603544,-71.15236
1162926523,42.3603743,-71.1522313
1162926575,42.3603772,-71.1520757
1162926525,42.3603861,-71.1519496
1162926532,42.3604159,-71.1518182
265190261,42.3604472,-71.1516645
1166107758,42.3604684,-71.1515432
1166107737,42.3604843,-71.1514373
1166107745,42.3604982,-71.1513206
1166107743,42.3605071,-71.15122
1166107753,42.3605121,-71.151094
1166107735,42.360523,-71.150992
1166107770,42.3605418,-71.1508901
1166107749,42.3605666,-71.1507694
1166107739,42.3605824,-71.1506594
1166107766,42.3605933,-71.1505119
1166107752,42.3605923,-71.150406
1166107778,42.3606012,-71.1503121
1166107733,42.3606211,-71.1502115
1166107734,42.3606329,-71.1500989
1166107750,42.3606419,-71.1499728
1166107776,42.3606508,-71.1498428
1166107741,42.3606617,-71.1497127
1166107769,42.3606775,-71.1495933
1166107772,42.3606914,-71.1494391
1166107732,42.3607122,-71.1492473
1166107738,42.360732,-71.1490623
1166107756,42.3607469,-71.1489416
1166107751,42.3607638,-71.1488128
1166107775,42.3607875,-71.1486814
1166107761,42.3608133,-71.148558
1166107730,42.3608391,-71.14844
1166107729,42.3608658,-71.1483367
1166107744,42.3608946,-71.1482442
1166107774,42.3609302,-71.1481315
1166107746,42.3609669,-71.1480229
1166107764,42.3610006,-71.147921
1160190239,42.3614296,-71.1482683
