,start_day,seq_id,hubway_id,duration,strt_statn,end_statn,birth_date,riderateBoston,Unnamed: 0_x,24-Hour Passes Purchased (midnight to 11:59 pm),24-Hour Passes Purchased (midnight to 11:59 pm)	7-Day Passes Purchased (midnight to 11:59 pm),7-Day Passes Purchased (midnight to 11:59 pm),Annual Member Sign-Ups (midnight to 11:59 pm),Cumulative trips (since launch):,Date,Miles traveled to date:,Miles traveled today (midnight to 11:59 pm),Total Annual Members,Total Annual Members (All Time),Total Annual Memberships Sold,riderateNYC,Unnamed: 0_y,Total duration (ms),riderateMinneapolis
467,2013-06-23,3552200448.0,4018925558.0,4819740.0,246906.0,245924.0,,3877.0,27.0,4959,,279,755,473145.0,6/23/2013,"1,122,641",76.45,47203.0,,,30653.0,193591087.0,3602955802.0,2243.0
468,2013-06-24,3667740320.0,4149455630.0,3503880.0,245504.0,243776.0,,3986.0,28.0,1844,,386,932,499781.0,6/24/2013,"1,173,305",50.664,48135.0,,,26636.0,139299380.0,3039284601.0,1579.0
469,2013-06-25,4032854770.0,4562490606.0,3859380.0,268689.0,269061.0,,4363.0,29.0,1937,,343,780,530207.0,6/25/2013,"1,229,380",56.075,48915.0,,,30426.0,170286708.0,2766064994.0,1893.0
470,2013-06-26,3663019548.0,4143791332.0,3200460.0,241535.0,239823.0,,3945.0,30.0,2000,,301,750,562529.0,6/26/2013,"1,289,043",59.663,49665.0,,,32322.0,156627492.0,1717313216.0,1707.0
471,2013-06-27,3636268000.0,4113274457.0,3058080.0,242181.0,237817.0,,3900.0,31.0,1680,,223,690,590623.0,6/27/2013,"1,344,304",55.26,50355.0,,,28094.0,180504248.0,2284697453.0,1929.0
472,2013-06-28,3697542956.0,4182306190.0,3672000.0,243839.0,245438.0,,3949.0,32.0,2268,,291,674,621218.0,6/28/2013,"1,402,340",58.037,51029.0,,,30595.0,171114953.0,2154428644.0,1793.0
473,2013-06-29,3645317856.0,4122988442.0,4787580.0,251995.0,247875.0,,3877.0,33.0,4895,,296,476,654165.0,6/29/2013,"1,479,567",77.226,51505.0,,,32947.0,270575606.0,4238917676.0,2769.0
474,2013-06-30,3761591208.0,4254012472.0,4919280.0,254310.0,253076.0,,3984.0,34.0,3592,,178,620,681450.0,6/30/2013,"1,540,619",61.052,52125.0,,,27285.0,339339726.0,5174947265.0,3367.0
475,2013-07-01,3704304840.0,4188823525.0,3164760.0,244140.0,242721.0,,3907.0,35.0,846,,167,597,701601.0,7/1/2013,"1,576,787",36.168,52722.0,,,20151.0,206935000.0,2253008635.0,2000.0
476,2013-07-02,4148007534.0,4690396982.0,3761280.0,269171.0,270487.0,,4356.0,36.0,1435,,219,588,728283.0,7/2/2013,"1,625,520",48.733,53310.0,,,26682.0,228089228.0,2658737370.0,2161.0
477,2013-07-03,4484395052.0,5070118182.0,4159200.0,290805.0,289817.0,,4687.0,37.0,1419,,189,438,753792.0,7/3/2013,"1,671,537",46.01600000000001,53748.0,,,25509.0,238852929.0,2387569399.0,2217.0
478,2013-07-04,3968716348.0,4486519663.0,5724780.0,261020.0,263765.0,,4129.0,38.0,4219,,257,325,779796.0,7/4/2013,"1,735,210",63.674,54073.0,,,26004.0,359477515.0,5984143897.0,3254.0
479,2013-07-05,3521540430.0,3980819959.0,3805140.0,230407.0,228095.0,,3649.0,39.0,2803,,215,434,805337.0,7/5/2013,"1,788,629",53.419,54507.0,,,25541.0,273636405.0,3955530851.0,2415.0
480,2013-07-06,3329122881.0,3762813097.0,4027320.0,213655.0,216775.0,,3437.0,40.0,3178,,172,336,829034.0,7/6/2013,"1,842,391",53.761,54843.0,,,23697.0,312834150.0,61956593620.0,2700.0
481,2013-07-07,2745176800.0,3102443848.0,3107820.0,177838.0,177368.0,,2825.0,41.0,2703,,186,441,852722.0,7/7/2013,"1,893,025",50.63399999999999,55284.0,,,23688.0,214629491.0,2708006475.0,1817.0
482,2013-07-08,4352181251.0,4917808791.0,3967560.0,276089.0,278880.0,,4462.0,42.0,1453,,321,687,878785.0,7/8/2013,"1,942,856",49.831,55971.0,,,26063.0,212856225.0,1912997193.0,1775.0
483,2013-07-09,4756156159.0,5373089337.0,4672500.0,303797.0,301442.0,,4853.0,43.0,1379,,287,639,909714.0,7/9/2013,"1,998,355",55.499,56610.0,,,30929.0,186983119.0,1719326516.0,1538.0
484,2013-07-10,4351305339.0,4914982582.0,3605580.0,271171.0,269235.0,,4419.0,44.0,1435,,223,584,940419.0,7/10/2013,"2,054,304",55.948,57194.0,,,30705.0,253778261.0,2735523823.0,2057.0
485,2013-07-11,4411477430.0,4982294018.0,3487920.0,275280.0,278961.0,,4460.0,45.0,1478,,196,531,970108.0,7/11/2013,"2,110,697",56.393,57725.0,,,29689.0,268509010.0,2444583041.0,2140.0
486,2013-07-12,5184487536.0,5854480518.0,4896780.0,329012.0,326175.0,,5216.0,46.0,1096,,118,408,992925.0,7/12/2013,"2,150,667",39.97,58133.0,,,22817.0,289310417.0,3393995204.0,2266.0
487,2013-07-13,4233429960.0,4779909269.0,4978740.0,273231.0,271272.0,,4239.0,47.0,3285,,213,362,1023057.0,7/13/2013,"2,215,501",64.833,58495.0,,,30132.0,338148093.0,4382639945.0,2599.0
488,2013-07-14,4064478090.0,4588682726.0,4839480.0,257183.0,253953.0,,4053.0,48.0,3681,,224,459,1056602.0,7/14/2013,"2,290,520",75.02,58954.0,,,33545.0,326285790.0,3850874433.0,2460.0
489,2013-07-15,4708641300.0,5315022739.0,3961620.0,292445.0,297981.0,,4675.0,49.0,1382,,273,639,1089167.0,7/15/2013,"2,348,275",57.755,59593.0,,,32565.0,256151350.0,2720952479.0,1900.0
490,2013-07-16,4928286595.0,5562087835.0,4159560.0,304217.0,304013.0,,4870.0,50.0,1288,,251,536,1123924.0,7/16/2013,"2,410,132",61.856,60129.0,,,34757.0,225238559.0,1913788378.0,1649.0
491,2013-07-17,4964234849.0,5601527834.0,4102620.0,304708.0,305019.0,,4882.0,51.0,1303,,201,490,1159096.0,7/17/2013,"2,470,829",60.698,60619.0,,,35172.0,248828685.0,2009723393.0,1799.0
492,2013-07-18,4812950751.0,5429599459.0,4184520.0,298851.0,301693.0,,4711.0,52.0,1094,,143,389,1192318.0,7/18/2013,"2,527,057",56.228,61008.0,,,33222.0,226276360.0,1909692160.0,1616.0
493,2013-07-19,4390835944.0,4952568173.0,3605340.0,265943.0,263792.0,,4279.0,53.0,1389,,164,358,1222985.0,7/19/2013,"2,579,841",52.784,61366.0,,,30667.0,295090640.0,2648233456.0,2080.0
494,2013-07-20,3622629578.0,4085674528.0,3907980.0,222362.0,222438.0,,3517.0,54.0,2811,,169,286,1252130.0,7/20/2013,"2,638,640",58.799,61652.0,,,29145.0,447293554.0,5108903787.0,3096.0
495,2013-07-21,4316449000.0,4867648805.0,5363820.0,269881.0,269820.0,,4175.0,55.0,3502,,191,422,1286824.0,7/21/2013,"2,714,950",76.31,62074.0,,,34694.0,336356563.0,3731776061.0,2286.0
496,2013-07-22,5248551203.0,5917929230.0,4665600.0,316311.0,316163.0,,5054.0,56.0,1005,,184,503,1316611.0,7/22/2013,"2,765,095",50.145,62577.0,,,29787.0,281885885.0,2284356069.0,1889.0
497,2013-07-23,2752825222.0,3103450670.0,2112300.0,165116.0,168450.0,,2641.0,57.0,1390,,220,449,1353907.0,7/23/2013,"2,831,006",65.911,63026.0,,,37296.0,357670733.0,3102445332.0,2363.0
498,2013-07-24,5409099575.0,6097069241.0,4808940.0,323389.0,320846.0,,5170.0,58.0,1708,,211,440,1394606.0,7/24/2013,"2,905,475",74.469,63466.0,,,40699.0,290249590.0,2156604765.0,1891.0
499,2013-07-25,3441341358.0,3878268422.0,2417160.0,216039.0,208924.0,,3276.0,59.0,1163,,144,356,1430813.0,7/25/2013,"2,967,663",62.188,63822.0,,,36207.0,294450785.0,2040699347.0,1895.0
500,2013-07-26,2493142165.0,2809273417.0,1812240.0,151245.0,152973.0,,2367.0,60.0,2073,,176,360,1470312.0,7/26/2013,"3,040,373",72.71,64182.0,,,39499.0,279378163.0,1856030507.0,1777.0
501,2013-07-27,4535019477.0,5109476136.0,5253180.0,269925.0,270092.0,,4292.0,61.0,4259,,197,313,1507443.0,7/27/2013,"3,122,643",82.27,64495.0,,,37131.0,199690517.0,1694395476.0,1258.0
502,2013-07-28,4179305750.0,4708039553.0,5022060.0,249998.0,252421.0,,3940.0,62.0,2391,,137,389,1534223.0,7/28/2013,"3,176,204",53.562,64884.0,,,26780.0,499812861.0,5154501197.0,3106.0
503,2013-07-29,4795510377.0,5401368216.0,3755820.0,287170.0,286621.0,,4503.0,63.0,1712,,275,497,1574241.0,7/29/2013,"3,249,630",73.425,65381.0,,,40018.0,338293914.0,2570161528.0,2069.0
504,2013-07-30,5931982980.0,6680420489.0,5199360.0,351324.0,351778.0,,5544.0,64.0,1701,,237,474,1617223.0,7/30/2013,"3,327,547",77.917,65855.0,,,42982.0,250758583.0,1413060727.0,1517.0
505,2013-07-31,5908805241.0,6652883688.0,5008500.0,343050.0,349068.0,,5494.0,65.0,1692,,186,455,1659968.0,7/31/2013,"3,404,528",76.982,66310.0,,,42745.0,332266428.0,2416404299.0,1989.0
506,2013-08-01,5413491777.0,6093614062.0,4552800.0,315811.0,316055.0,,5009.0,66.0,415,,73,334,1682993.0,8/1/2013,"3,439,323",34.794000000000004,66644.0,,,23025.0,351699920.0,2483293069.0,2080.0
507,2013-08-02,4891310321.0,5504830953.0,4418880.0,278898.0,283376.0,,4506.0,67.0,2302,,230,383,1723647.0,8/2/2013,"3,514,713",75.39,67027.0,,,40654.0,396890929.0,2974155351.0,2317.0
508,2013-08-03,5028492902.0,5658356931.0,5934360.0,297834.0,296729.0,,4613.0,68.0,3417,,180,266,1757820.0,8/3/2013,"3,588,013",73.3,67293.0,,,34173.0,607568511.0,5638377381.0,3488.0
509,2013-08-04,5066227634.0,5699990733.0,5624880.0,297649.0,298064.0,,4628.0,69.0,4547,,261,392,1797923.0,8/4/2013,"3,681,204",93.191,67685.0,,,40103.0,427943841.0,4032248911.0,2416.0
510,2013-08-05,5747703286.0,6465366706.0,4522260.0,326521.0,331292.0,,5227.0,70.0,1924,,276,557,1839682.0,8/5/2013,"3,759,968",78.764,68242.0,,,41759.0,331473025.0,2191105301.0,1849.0
511,2013-08-06,5820431454.0,6545701538.0,4692000.0,335847.0,334158.0,,5268.0,71.0,1778,,222,502,1882656.0,8/6/2013,"3,839,230",79.262,68744.0,,,42974.0,345817258.0,2541049397.0,1909.0
512,2013-08-07,5823702635.0,6547897977.0,4801500.0,334710.0,335820.0,,5246.0,72.0,1261,,183,393,1921776.0,8/7/2013,"3,905,939",66.709,69137.0,,,39120.0,459496401.0,2863545954.0,2506.0
513,2013-08-08,5463340305.0,6141552502.0,4227840.0,316003.0,316085.0,,4899.0,73.0,946,,137,299,1953839.0,8/8/2013,"3,957,604",51.665,69436.0,,,32063.0,436037395.0,2735855017.0,2347.0
514,2013-08-09,2194743231.0,2466939722.0,1650480.0,127045.0,127180.0,,1962.0,74.0,1269,,134,286,1986765.0,8/9/2013,"4,012,556",54.952,69722.0,,,32926.0,521711495.0,3601486337.0,2770.0
515,2013-08-10,5233845438.0,5882415408.0,5519460.0,303277.0,301844.0,,4665.0,75.0,5567,,223,274,2030133.0,8/10/2013,"4,116,300",103.744,69996.0,,,43368.0,612829990.0,5150921594.0,3203.0
516,2013-08-11,5095308756.0,5725954085.0,6009300.0,291992.0,294251.0,,4523.0,76.0,3826,,234,372,2067294.0,8/11/2013,"4,199,304",83.00399999999998,70368.0,,,37161.0,451659065.0,31048310554.0,2327.0
517,2013-08-12,5922941820.0,6654846832.0,4724700.0,333787.0,336865.0,,5235.0,77.0,1314,,257,431,2102940.0,8/12/2013,"4,262,200",62.896,70799.0,,,35646.0,388374792.0,2175204637.0,1979.0
518,2013-08-13,5485610361.0,6162390410.0,3943080.0,313854.0,315937.0,,4827.0,78.0,787,,111,322,2128509.0,8/13/2013,"4,306,574",44.374,71121.0,,,25569.0,406438125.0,2364430836.0,2050.0
519,2013-08-14,6239928207.0,7008734891.0,4779540.0,354674.0,353245.0,,5466.0,79.0,1727,,219,360,2171946.0,8/14/2013,"4,385,055",78.48100000000002,71481.0,,,43437.0,421312917.0,2383342863.0,2103.0
520,2013-08-15,6234162400.0,7000941931.0,7975200.0,356537.0,354763.0,,5435.0,80.0,1733,,179,381,2214868.0,8/15/2013,"4,461,354",76.29899999999998,71862.0,,,42922.0,407628565.0,2282305928.0,2014.0
521,2013-08-16,6252149750.0,7019906897.0,5477700.0,343484.0,341673.0,,5425.0,81.0,2085,,170,345,2256119.0,8/16/2013,"4,538,398",77.044,72207.0,,,41251.0,468624050.0,2736446365.0,2291.0
522,2013-08-17,5319780378.0,5971918451.0,5937600.0,285709.0,288249.0,,4596.0,82.0,5729,,217,264,2300403.0,8/17/2013,"4,642,688",104.29,72471.0,,,44284.0,597175971.0,33012784605.0,2883.0
523,2013-08-18,4939253904.0,5543931275.0,5257740.0,270086.0,269680.0,,4251.0,83.0,2524,,160,375,2331915.0,8/18/2013,"4,705,426",62.738,72846.0,,,31512.0,505789224.0,9715855821.0,2411.0
524,2013-08-19,6087519693.0,6831422825.0,4737540.0,335341.0,338820.0,,5218.0,84.0,1395,,236,453,2369837.0,8/19/2013,"4,771,130",65.704,73299.0,,,37922.0,337587681.0,1750843356.0,1594.0
525,2013-08-20,6097130347.0,6840869121.0,4364400.0,336862.0,334604.0,,5203.0,85.0,1491,,233,404,2410992.0,8/20/2013,"4,843,827",72.697,73703.0,,,41155.0,394132999.0,2060469106.0,1846.0
526,2013-08-21,6102967955.0,6846311905.0,4454940.0,336784.0,339264.0,,5185.0,86.0,1365,,176,377,2452710.0,8/21/2013,"4,917,024",73.19800000000002,74080.0,,,41718.0,352577043.0,1580541589.0,1638.0
527,2013-08-22,5973464586.0,6699577802.0,4247640.0,324380.0,321996.0,,5053.0,87.0,787,,128,320,2483457.0,8/22/2013,"4,968,280",51.255,74400.0,,,30747.0,384441602.0,1927679254.0,1772.0
528,2013-08-23,6048967420.0,6782572780.0,4553820.0,330776.0,329534.0,,5095.0,88.0,1965,,157,313,2522173.0,8/23/2013,"5,040,455",72.175,74713.0,,,38716.0,468246351.0,2704311030.0,2139.0
529,2013-08-24,5463279725.0,6124582572.0,5739720.0,296428.0,296768.0,,4583.0,89.0,3933,,194,299,2560222.0,8/24/2013,"5,121,507",81.05199999999998,75012.0,,,38049.0,475931415.0,3063251303.0,2153.0
530,2013-08-25,5231327530.0,5863555200.0,5386080.0,279500.0,274745.0,,4372.0,90.0,3626,,199,360,2596863.0,8/25/2013,"5,202,240",80.733,75372.0,,,36641.0,279562545.0,1861578878.0,1255.0
531,2013-08-26,5428513220.0,6083377670.0,3687960.0,290047.0,288902.0,,4520.0,91.0,1098,,190,384,2631675.0,8/26/2013,"5,263,713",61.473,75756.0,,,34812.0,258678420.0,987164394.0,1155.0
532,2013-08-27,6184666167.0,6929241285.0,4334340.0,331572.0,329669.0,,5129.0,92.0,1222,,188,367,2670933.0,8/27/2013,"5,330,798",67.086,76123.0,,,39258.0,303816384.0,1110700674.0,1349.0
533,2013-08-28,6598135452.0,7390727508.0,4541640.0,354016.0,351736.0,,5448.0,93.0,765,,102,279,2703195.0,8/28/2013,"5,384,254",53.456,76402.0,,,32262.0,335185770.0,1525526823.0,1479.0
534,2013-08-29,5314009585.0,5951088352.0,3212460.0,286600.0,283324.0,,4370.0,94.0,1363,,141,267,2741821.0,8/29/2013,"5,450,171",65.917,76669.0,,,38626.0,398740521.0,1816138518.0,1747.0
535,2013-08-30,6218513235.0,6962514339.0,4553040.0,329681.0,326788.0,,5094.0,95.0,1872,,165,253,2778691.0,8/30/2013,"5,517,420",67.249,76922.0,,,36870.0,417724492.0,3137208964.0,1816.0
536,2013-08-31,4361283020.0,4882330612.0,4125900.0,228184.0,225249.0,,3560.0,96.0,3064,,174,211,2807238.0,8/31/2013,"5,577,469",60.049,77133.0,,,28547.0,492989375.0,3883721459.0,2125.0
537,2013-09-01,3206738815.0,3589470930.0,2733660.0,167640.0,169867.0,,2611.0,97.0,3273,,148,198,2835568.0,9/1/2013,"5,638,565",61.096,77331.0,,,28330.0,541030875.0,3559870159.0,2310.0
538,2013-09-02,4089818843.0,4577485210.0,3398760.0,218113.0,215833.0,,3322.0,98.0,1829,,121,278,2859662.0,9/2/2013,"5,684,625",46.06,77609.0,,,24094.0,409867725.0,4931227255.0,1735.0
539,2013-09-03,6092294922.0,6817727416.0,3863880.0,321079.0,319200.0,,4932.0,99.0,1015,,157,388,2896625.0,9/3/2013,"5,747,431",62.807,77997.0,,,36963.0,364653177.0,2557072611.0,1533.0
540,2013-09-04,6637380400.0,7426266137.0,4198080.0,339010.0,342746.0,,5351.0,100.0,1263,,176,391,2938710.0,9/4/2013,"5,821,132",73.70100000000002,78388.0,,,42085.0,391986198.0,1404248033.0,1637.0
541,2013-09-05,5630164056.0,6298123427.0,3231300.0,295351.0,295751.0,,4521.0,101.0,1354,,185,338,2979527.0,9/5/2013,"5,891,676",70.544,78726.0,,,40817.0,391279332.0,1346582427.0,1623.0
542,2013-09-06,6499769004.0,7269662778.0,4291920.0,339576.0,338811.0,,5199.0,102.0,1556,,155,284,3020457.0,9/6/2013,"5,963,800",72.124,79010.0,,,40930.0,424361086.0,1757209590.0,1748.0
543,2013-09-07,5750806343.0,6431074022.0,5068080.0,303606.0,303056.0,,4582.0,103.0,3600,,200,263,3059407.0,9/7/2013,"6,043,881",80.08,79273.0,,,38950.0,514102094.0,3548215016.0,2101.0
544,2013-09-08,4843269723.0,5415442731.0,4198440.0,259166.0,256753.0,,3846.0,104.0,3025,,182,376,3096943.0,9/8/2013,"6,120,207",76.32600000000002,79649.0,,,37536.0,315125136.0,1807957051.0,1279.0
545,2013-09-09,6305955315.0,7049925421.0,4009560.0,324205.0,327482.0,,4990.0,105.0,1060,,203,400,3137482.0,9/9/2013,"6,190,920",70.71300000000002,80049.0,,,40539.0,340354227.0,1105326172.0,1374.0
546,2013-09-10,5943184860.0,6643016280.0,3363060.0,309827.0,309988.0,,4685.0,106.0,986,,182,301,3179520.0,9/10/2013,"6,262,034",71.115,80350.0,,,42038.0,392716348.0,2623368813.0,1576.0
547,2013-09-11,6463963674.0,7223856393.0,3754980.0,329184.0,329476.0,,5076.0,107.0,1046,,147,295,3220053.0,9/11/2013,"6,329,471",67.437,80645.0,,,40533.0,438481430.0,1446450484.0,1748.0
548,2013-09-12,6366753210.0,7113925662.0,4153320.0,326844.0,327989.0,,4980.0,108.0,756,,126,265,3255118.0,9/12/2013,"6,385,918",56.447,80910.0,,,35065.0,449901972.0,2044431470.0,1781.0
549,2013-09-13,5268028795.0,5885163198.0,3378720.0,268787.0,269814.0,,4106.0,109.0,1375,,145,254,3296318.0,9/13/2013,"6,456,767",70.84899999999998,81164.0,,,41200.0,457158597.0,1871186056.0,1797.0
550,2013-09-14,5884458567.0,6572711122.0,5109840.0,295951.0,294748.0,,4571.0,110.0,3035,,153,206,3331681.0,9/14/2013,"6,525,948",69.18,81370.0,,,35363.0,391008201.0,2617160002.0,1527.0
551,2013-09-15,5861350299.0,6546239841.0,5032200.0,305328.0,300679.0,,4537.0,111.0,3010,,167,280,3367524.0,9/15/2013,"6,598,498",72.551,81650.0,,,35843.0,316136934.0,1746092063.0,1228.0
552,2013-09-16,6024798324.0,6727946326.0,3207420.0,312159.0,311884.0,,4647.0,112.0,781,,149,320,3402630.0,9/16/2013,"6,654,693",56.195,81970.0,,,35106.0,380161041.0,1343705388.0,1469.0
553,2013-09-17,6986449316.0,7800422032.0,4033320.0,356077.0,355093.0,,5368.0,113.0,971,,170,237,3445747.0,9/17/2013,"6,725,540",70.847,82207.0,,,43117.0,316059165.0,49650283440.0,1215.0
554,2013-09-18,6905265942.0,7708326730.0,3940320.0,348799.0,348376.0,,5284.0,114.0,1078,,152,273,3488683.0,9/18/2013,"6,796,896",71.355,82480.0,,,42936.0,318583212.0,1060615165.0,1219.0
555,2013-09-19,7134355282.0,7962681259.0,4454460.0,361069.0,363302.0,,5437.0,115.0,1209,,154,255,3532603.0,9/19/2013,"6,870,554",73.65899999999998,82735.0,,,43920.0,313490073.0,1154905027.0,1194.0
556,2013-09-20,7323684893.0,8172686367.0,4610760.0,365289.0,364420.0,,5558.0,116.0,1631,,156,224,3576498.0,9/20/2013,"6,945,648",75.094,82959.0,,,43895.0,344528677.0,2395518961.0,1306.0
557,2013-09-21,5945581450.0,6634035378.0,4985040.0,296372.0,295741.0,,4495.0,117.0,3096,,132,202,3611846.0,9/21/2013,"7,015,969",70.321,83161.0,,,35348.0,581293328.0,3445212047.0,2189.0
558,2013-09-22,4733813672.0,5281278280.0,3729240.0,241379.0,237840.0,,3568.0,118.0,2479,,136,251,3644951.0,9/22/2013,"7,080,726",64.758,83412.0,,,33105.0,477557115.0,2671814835.0,1785.0
559,2013-09-23,6528447090.0,7282612042.0,3509580.0,326829.0,327401.0,,4905.0,119.0,1006,,171,276,3683914.0,9/23/2013,"7,144,883",64.157,83689.0,,,38963.0,408901129.0,1449047200.0,1519.0
560,2013-09-24,6685009320.0,7456163346.0,3730980.0,326706.0,329982.0,,5004.0,120.0,1158,,153,233,3726868.0,9/24/2013,"7,215,286",70.402,83922.0,,,42954.0,418538531.0,1768866008.0,1546.0
561,2013-09-25,6754377176.0,7532245195.0,3591120.0,336121.0,336455.0,,5037.0,121.0,966,,133,208,3769507.0,9/25/2013,"7,285,786",70.5,84130.0,,,42639.0,445779655.0,1477886668.0,1637.0
562,2013-09-26,7033288895.0,7842230328.0,4139280.0,350762.0,350079.0,,5225.0,122.0,973,,117,175,3811754.0,9/26/2013,"7,354,431",68.646,84305.0,,,42247.0,461374742.0,1974931928.0,1684.0
563,2013-09-27,6927910020.0,7723418549.0,4145460.0,345344.0,340722.0,,5127.0,123.0,1321,,137,213,3853122.0,9/27/2013,"7,423,409",68.977,84519.0,,,41368.0,473612227.0,1922327370.0,1718.0
564,2013-09-28,6191982279.0,6901945440.0,5102040.0,312725.0,311900.0,,4566.0,124.0,3452,,126,193,3892061.0,9/28/2013,"7,501,809",78.4,84712.0,,,38939.0,246790071.0,987976001.0,891.0
565,2013-09-29,5150029545.0,5739737296.0,4074840.0,254020.0,253581.0,,3786.0,125.0,2718,,161,201,3928101.0,9/29/2013,"7,572,461",70.652,84913.0,,,36040.0,449626952.0,2713979410.0,1616.0
566,2013-09-30,6573201128.0,7324886813.0,3387480.0,320653.0,323313.0,,4817.0,126.0,1023,,140,323,3969180.0,9/30/2013,"7,639,629",67.168,85236.0,,,41079.0,416041782.0,19198315513.0,1487.0
567,2013-10-01,7346934018.0,8185527392.0,4072500.0,366195.0,363523.0,,5364.0,0.0,,1004.0,,258,4013952.0,10/1/2013,"7,713,294",73.665,85494.0,,,44772.0,414304818.0,1197313960.0,1473.0
568,2013-10-02,7502461032.0,8357247038.0,4031100.0,372013.0,370688.0,,5456.0,1.0,,1129.0,,279,4059619.0,10/2/2013,"7,789,442",76.149,85773.0,,,45667.0,335441452.0,1360354118.0,1187.0
569,2013-10-03,7728663177.0,8607871381.0,4676220.0,378056.0,375593.0,,5598.0,2.0,,1076.0,,560,4104091.0,10/3/2013,"7,862,077",72.635,86333.0,,,44472.0,215228871.0,479619263.0,759.0
570,2013-10-04,7062844516.0,7865329540.0,3845280.0,343278.0,341022.0,,5096.0,3.0,,1434.0,,779,4148180.0,10/4/2013,"7,936,300",74.223,87112.0,,,44089.0,304682364.0,1217790343.0,1071.0
571,2013-10-05,6382385789.0,7106457513.0,5031600.0,308546.0,310782.0,,4589.0,4.0,,2971.0,,750,4185863.0,10/5/2013,"8,010,192",73.892,87862.0,,,37683.0,225763265.0,957529778.0,791.0
572,2013-10-06,2185603056.0,2433414646.0,1285380.0,106981.0,108559.0,,1568.0,5.0,,1368.0,,742,4214892.0,10/6/2013,"8,060,079",49.887,88604.0,,,29029.0,206042876.0,1547058941.0,720.0
573,2013-10-07,6123814512.0,6817571563.0,2992980.0,296199.0,296170.0,,4384.0,6.0,,421.0,,585,4242396.0,10/7/2013,"8,100,403",40.324,89189.0,,,27504.0,366139084.0,1298673992.0,1275.0
574,2013-10-08,7295588250.0,8120636504.0,3853980.0,350452.0,350402.0,,5205.0,7.0,,896.0,,332,4284596.0,10/8/2013,"8,169,518",69.116,89521.0,,,42200.0,426468771.0,23081573714.0,1478.0
575,2013-10-09,7039399518.0,7834332243.0,3605820.0,337339.0,340021.0,,5004.0,8.0,,714.0,,248,4325203.0,10/9/2013,"8,231,732",62.214,89769.0,,,40607.0,476060664.0,1485380721.0,1641.0
576,2013-10-10,7171926220.0,7980555969.0,4218360.0,350115.0,348347.0,,5080.0,9.0,,482.0,,182,4359310.0,10/10/2013,"8,281,464",49.732,89951.0,,,34107.0,429324256.0,1364740807.0,1472.0
577,2013-10-11,7125343679.0,7927591932.0,4129560.0,337673.0,338364.0,,5029.0,10.0,,798.0,,170,4395691.0,10/11/2013,"8,337,961",56.497,90121.0,,,36381.0,421206255.0,1685273294.0,1437.0
578,2013-10-12,4248372899.0,4726205590.0,2709840.0,206795.0,204356.0,,2990.0,11.0,,2855.0,,180,4431171.0,10/12/2013,"8,407,802",69.84100000000001,90301.0,,,35480.0,336799892.0,3497137391.0,1144.0
579,2013-10-13,5686011184.0,6325121021.0,4587780.0,276842.0,277476.0,,3992.0,12.0,,2208.0,,221,4462672.0,10/13/2013,"8,467,357",59.556,90522.0,,,31501.0,461678238.0,2593343537.0,1561.0
580,2013-10-14,6009493357.0,6684108105.0,3818520.0,284558.0,286173.0,,4207.0,13.0,,1291.0,,248,4498858.0,10/14/2013,"8,527,618",60.261,90770.0,,,36186.0,251824200.0,625121413.0,848.0
581,2013-10-15,7094931530.0,7890338508.0,3871140.0,334598.0,332747.0,,4951.0,14.0,,934.0,,207,4540317.0,10/15/2013,"8,594,243",66.625,90977.0,,,41459.0,153584562.0,322320514.0,516.0
582,2013-10-16,7151134216.0,7951570140.0,3672480.0,333712.0,334260.0,,4973.0,15.0,,789.0,,194,4580961.0,10/16/2013,"8,658,358",64.115,91171.0,,,40644.0,292723533.0,675000169.0,981.0
583,2013-10-17,7327642865.0,8146668925.0,3951060.0,349573.0,348274.0,,5078.0,16.0,,815.0,,172,4621324.0,10/17/2013,"8,722,285",63.927,91343.0,,,40363.0,252314115.0,830774728.0,843.0
584,2013-10-18,7942468974.0,8829121295.0,5001480.0,373614.0,367182.0,,5484.0,17.0,,1267.0,,208,4663099.0,10/18/2013,"8,791,450",69.165,91551.0,,,41775.0,290904459.0,989591664.0,969.0
585,2013-10-19,7433697615.0,8262439688.0,7106880.0,350796.0,345018.0,,5114.0,18.0,,2146.0,,108,4695568.0,10/19/2013,"8,850,973",59.523,91659.0,,,32469.0,153484755.0,560458542.0,510.0
586,2013-10-20,6193306666.0,6883041307.0,5290800.0,291743.0,293396.0,,4247.0,19.0,,2114.0,,156,4727584.0,10/20/2013,"8,911,643",60.67,91815.0,,,32016.0,83472288.0,658312331.0,277.0
587,2013-10-21,7144527654.0,7939138724.0,3540540.0,331018.0,332400.0,,4884.0,20.0,,849.0,,214,4765932.0,10/21/2013,"8,973,859",62.216,92029.0,,,38348.0,171101322.0,1362084392.0,567.0
588,2013-10-22,7296289641.0,8106511914.0,3807420.0,340593.0,334831.0,,4971.0,21.0,,636.0,,184,4805673.0,10/22/2013,"9,034,282",60.424,92213.0,,,39741.0,198056935.0,391259125.0,655.0
589,2013-10-23,7135129755.0,7925998638.0,3439440.0,330862.0,327929.0,,4845.0,22.0,,355.0,,111,4841031.0,10/23/2013,"9,084,602",50.319,92324.0,,,35358.0,183925856.0,353820534.0,607.0
