Unnamed: 0,latitude,longitude,nrides
2459,42.3239393939,-71.0648484848,1.4027426587
2460,42.3239393939,-71.0627272727,2.76449504251
2461,42.3239393939,-71.0606060606,3.3771012321
2462,42.3239393939,-71.0584848485,4.60824352603
2463,42.3239393939,-71.0563636364,6.34875117826
2464,42.3239393939,-71.0542424242,3.79651235915
2465,42.3239393939,-71.0521212121,2.51977176757
2466,42.3239393939,-71.05,2.3035776101
2467,42.3239393939,-71.0478787879,2.86992036934
2468,42.3239393939,-71.0457575758,3.91095708364
2469,42.3239393939,-71.0436363636,5.12547569311
2470,42.3239393939,-71.0415151515,6.24756446972
2471,42.3239393939,-71.0393939394,7.0652362983
2472,42.3239393939,-71.0372727273,7.43156541003
2473,42.3239393939,-71.0351515152,7.03595556843
2474,42.3239393939,-71.033030303,5.39631296998
2475,42.3239393939,-71.0309090909,3.9326457382
2476,42.3239393939,-71.0287878788,2.55862224224
2477,42.3239393939,-71.0266666667,1.19422940729
2478,42.3239393939,-71.0245454545,-0.210300916873
2479,42.3239393939,-71.0224242424,-1.67720615022
2480,42.3239393939,-71.0203030303,-3.20602375737
2481,42.3239393939,-71.0181818182,-4.77949346808
2482,42.3239393939,-71.0160606061,-6.3696607235
2483,42.3239393939,-71.0139393939,-7.94353223444
2484,42.3239393939,-71.0118181818,-9.46784284846
2485,42.3239393939,-71.0096969697,-10.9126790307
2486,42.3239393939,-71.0075757576,-12.2538727524
2487,42.3239393939,-71.0054545455,-13.4742269981
2488,42.3239393939,-71.0033333333,-14.5637478063
2489,42.3239393939,-71.0012121212,-15.5191258408
2490,42.3239393939,-70.9990909091,-16.3427302766
2491,42.3239393939,-70.996969697,-17.041357288
2492,42.3239393939,-70.9948484848,-17.6249291544
2493,42.3239393939,-70.9927272727,-18.1052832901
2494,42.3239393939,-70.9906060606,-18.4951354818
2495,42.3239393939,-70.9884848485,-18.8072556305
2496,42.3239393939,-70.9863636364,-19.0538603209
2497,42.3239393939,-70.9842424242,-19.2462044422
2498,42.3239393939,-70.9821212121,-19.3943419815
2499,42.3239393939,-70.98,-19.5070215073
2500,42.3253535354,-71.19,-13.8195643715
2501,42.3253535354,-71.1878787879,-13.5586233514
2502,42.3253535354,-71.1857575758,-13.2476287961
2503,42.3253535354,-71.1836363636,-12.8572820893
2504,42.3253535354,-71.1815151515,-12.3790502322
2505,42.3253535354,-71.1793939394,-11.8283349914
2506,42.3253535354,-71.1772727273,-11.2381850171
2507,42.3253535354,-71.1751515152,-10.6455949126
2508,42.3253535354,-71.173030303,-10.0761587078
2509,42.3253535354,-71.1709090909,-9.53354683706
2510,42.3253535354,-71.1687878788,-8.99658992174
2511,42.3253535354,-71.1666666667,-8.4219448671
2512,42.3253535354,-71.1645454545,-7.75011770538
2513,42.3253535354,-71.1624242424,-6.91641909063
2514,42.3253535354,-71.1603030303,-5.86812614199
2515,42.3253535354,-71.1581818182,-4.58236736005
2516,42.3253535354,-71.1560606061,-3.07529382633
2517,42.3253535354,-71.1539393939,-1.39825277363
2518,42.3253535354,-71.1518181818,0.37550180917
2519,42.3253535354,-71.1496969697,2.16752784701
2520,42.3253535354,-71.1475757576,3.91029022125
2521,42.3253535354,-71.1454545455,5.56051818789
2522,42.3253535354,-71.1433333333,7.10836516692
2523,42.3253535354,-71.1412121212,8.58136297208
2524,42.3253535354,-71.1390909091,10.0430051312
2525,42.3253535354,-71.136969697,11.586869003
2526,42.3253535354,-71.1348484848,12.6176866803
2527,42.3253535354,-71.1327272727,12.3902986367
2528,42.3253535354,-71.1306060606,11.9399042145
2529,42.3253535354,-71.1284848485,11.4029089881
2530,42.3253535354,-71.1263636364,10.9358963045
2531,42.3253535354,-71.1242424242,10.7146341891
2532,42.3253535354,-71.1221212121,10.9309030733
2533,42.3253535354,-71.12,10.8023049176
2534,42.3253535354,-71.1178787879,8.77884070179
2535,42.3253535354,-71.1157575758,6.75469925246
2536,42.3253535354,-71.1136363636,5.30728915148
2537,42.3253535354,-71.1115151515,4.72274612566
2538,42.3253535354,-71.1093939394,5.27000813713
2539,42.3253535354,-71.1072727273,7.17931455229
2540,42.3253535354,-71.1051515152,5.79712851858
2541,42.3253535354,-71.103030303,3.29193717362
2542,42.3253535354,-71.1009090909,2.07234971292
2543,42.3253535354,-71.0987878788,2.41398347952
2544,42.3253535354,-71.0966666667,4.51241401505
2545,42.3253535354,-71.0945454545,8.46225211308
2546,42.3253535354,-71.0924242424,14.2450189114
2547,42.3253535354,-71.0903030303,11.8518799866
2548,42.3253535354,-71.0881818182,7.63521091777
2549,42.3253535354,-71.0860606061,4.78956468089
2550,42.3253535354,-71.0839393939,3.29446362197
2551,42.3253535354,-71.0818181818,3.72731879226
2552,42.3253535354,-71.0796969697,4.1056103948
2553,42.3253535354,-71.0775757576,1.06990905622
2554,42.3253535354,-71.0754545455,0.00232060935647
2555,42.3253535354,-71.0733333333,0.848868844352
2556,42.3253535354,-71.0712121212,3.43730342356
2557,42.3253535354,-71.0690909091,2.07011814007
2558,42.3253535354,-71.066969697,0.323021900743
2559,42.3253535354,-71.0648484848,0.324198311942
2560,42.3253535354,-71.0627272727,1.8647489072
2561,42.3253535354,-71.0606060606,4.65385683662
2562,42.3253535354,-71.0584848485,8.03526506089
2563,42.3253535354,-71.0563636364,7.34283897292
2564,42.3253535354,-71.0542424242,6.79220641382
2565,42.3253535354,-71.0521212121,5.21964911106
2566,42.3253535354,-71.05,4.75425089534
2567,42.3253535354,-71.0478787879,5.11235274714
2568,42.3253535354,-71.0457575758,5.98065115263
2569,42.3253535354,-71.0436363636,7.04939213822
2570,42.3253535354,-71.0415151515,8.04080705319
2571,42.3253535354,-71.0393939394,8.73066717531
2572,42.3253535354,-71.0372727273,7.7431493163
2573,42.3253535354,-71.0351515152,6.41609454868
2574,42.3253535354,-71.033030303,5.25618908263
2575,42.3253535354,-71.0309090909,4.12912991624
2576,42.3253535354,-71.0287878788,2.94013933723
2577,42.3253535354,-71.0266666667,1.6342230714
2578,42.3253535354,-71.0245454545,0.191928041366
2579,42.3253535354,-71.0224242424,-1.37771006661
2580,42.3253535354,-71.0203030303,-3.04537219386
2581,42.3253535354,-71.0181818182,-4.76954500195
2582,42.3253535354,-71.0160606061,-6.50369087925
2583,42.3253535354,-71.0139393939,-8.16860127648
2584,42.3253535354,-71.0118181818,-9.71944679242
2585,42.3253535354,-71.0096969697,-11.1712576668
2586,42.3253535354,-71.0075757576,-12.5052186948
2587,42.3253535354,-71.0054545455,-13.7087059841
2588,42.3253535354,-71.0033333333,-14.7754846326
2589,42.3253535354,-71.0012121212,-15.7052097533
2590,42.3253535354,-70.9990909091,-16.5024800029
2591,42.3253535354,-70.996969697,-17.1756728866
2592,42.3253535354,-70.9948484848,-17.7357457999
2593,42.3253535354,-70.9927272727,-18.1951315851
2594,42.3253535354,-70.9906060606,-18.566804446
2595,42.3253535354,-70.9884848485,-18.8635485002
2596,42.3253535354,-70.9863636364,-19.0974297035
2597,42.3253535354,-70.9842424242,-19.2794518987
2598,42.3253535354,-70.9821212121,-19.4193672908
2599,42.3253535354,-70.98,-19.5256081627
2600,42.3267676768,-71.19,-14.4204887166
2601,42.3267676768,-71.1878787879,-14.1358810764
2602,42.3267676768,-71.1857575758,-13.7953219591
2603,42.3267676768,-71.1836363636,-13.3712365096
2604,42.3267676768,-71.1815151515,-12.8545342382
2605,42.3267676768,-71.1793939394,-12.2572802808
2606,42.3267676768,-71.1772727273,-11.6069508383
2607,42.3267676768,-71.1751515152,-10.9342465779
2608,42.3267676768,-71.173030303,-10.2598495638
2609,42.3267676768,-71.1709090909,-9.58596968386
2610,42.3267676768,-71.1687878788,-8.89472632947
2611,42.3267676768,-71.1666666667,-8.1508019127
2612,42.3267676768,-71.1645454545,-7.30623158555
2613,42.3267676768,-71.1624242424,-6.30964385143
2614,42.3267676768,-71.1603030303,-5.12196659537
2615,42.3267676768,-71.1581818182,-3.73327562437
2616,42.3267676768,-71.1560606061,-2.17109915664
2617,42.3267676768,-71.1539393939,-0.495663902761
2618,42.3267676768,-71.1518181818,1.21450092849
2619,42.3267676768,-71.1496969697,2.88047615147
2620,42.3267676768,-71.1475757576,4.43981911222
2621,42.3267676768,-71.1454545455,5.85966943854
2622,42.3267676768,-71.1433333333,7.14463882189
2623,42.3267676768,-71.1412121212,8.33909828885
2624,42.3267676768,-71.1390909091,9.52425081671
2625,42.3267676768,-71.136969697,10.8110506473
2626,42.3267676768,-71.1348484848,12.33073389
2627,42.3267676768,-71.1327272727,11.9059728038
2628,42.3267676768,-71.1306060606,11.0418412533
2629,42.3267676768,-71.1284848485,10.0741970102
2630,42.3267676768,-71.1263636364,9.17743353393
2631,42.3267676768,-71.1242424242,8.54902428062
2632,42.3267676768,-71.1221212121,8.40519133132
2633,42.3267676768,-71.12,8.30793782818
2634,42.3267676768,-71.1178787879,7.79570725267
2635,42.3267676768,-71.1157575758,8.13686137109
2636,42.3267676768,-71.1136363636,9.02882951291
2637,42.3267676768,-71.1115151515,8.6786262088
2638,42.3267676768,-71.1093939394,9.50286968978
2639,42.3267676768,-71.1072727273,11.7383359872
2640,42.3267676768,-71.1051515152,8.93597485005
2641,42.3267676768,-71.103030303,6.46363742001
2642,42.3267676768,-71.1009090909,5.33296052759
2643,42.3267676768,-71.0987878788,5.83438846686
2644,42.3267676768,-71.0966666667,8.17649378032
2645,42.3267676768,-71.0945454545,9.00721829521
2646,42.3267676768,-71.0924242424,10.3985946846
2647,42.3267676768,-71.0903030303,9.88387520972
2648,42.3267676768,-71.0881818182,5.20597107363
2649,42.3267676768,-71.0860606061,2.36004563119
2650,42.3267676768,-71.0839393939,0.962612115357
2651,42.3267676768,-71.0818181818,1.44284014065
2652,42.3267676768,-71.0796969697,4.01945758088
2653,42.3267676768,-71.0775757576,2.03001915702
2654,42.3267676768,-71.0754545455,0.864176260104
2655,42.3267676768,-71.0733333333,1.75704856927
2656,42.3267676768,-71.0712121212,4.5240496382
2657,42.3267676768,-71.0690909091,2.37030230562
2658,42.3267676768,-71.066969697,0.474767792285
2659,42.3267676768,-71.0648484848,0.470393635768
2660,42.3267676768,-71.0627272727,2.1265117885
2661,42.3267676768,-71.0606060606,5.12477088473
2662,42.3267676768,-71.0584848485,4.95527049036
2663,42.3267676768,-71.0563636364,4.38765651276
2664,42.3267676768,-71.0542424242,5.08105934219
2665,42.3267676768,-71.0521212121,6.69801079695
2666,42.3267676768,-71.05,8.30145422559
2667,42.3267676768,-71.0478787879,8.33946087599
2668,42.3267676768,-71.0457575758,8.91790262959
2669,42.3267676768,-71.0436363636,9.72066346537
2670,42.3267676768,-71.0415151515,9.88419393041
2671,42.3267676768,-71.0393939394,7.95710815781
2672,42.3267676768,-71.0372727273,6.6021713218
2673,42.3267676768,-71.0351515152,5.59924121853
2674,42.3267676768,-71.033030303,4.75319888481
2675,42.3267676768,-71.0309090909,3.9085847391
2676,42.3267676768,-71.0287878788,2.95695830147
2677,42.3267676768,-71.0266666667,1.8370245437
2678,42.3267676768,-71.0245454545,0.529127420677
2679,42.3267676768,-71.0224242424,-0.953574720601
2680,42.3267676768,-71.0203030303,-2.57506966735
2681,42.3267676768,-71.0181818182,-4.28601695265
2682,42.3267676768,-71.0160606061,-6.03194698603
2683,42.3267676768,-71.0139393939,-7.75974873982
2684,42.3267676768,-71.0118181818,-9.42235676068
2685,42.3267676768,-71.0096969697,-10.9817072527
2686,42.3267676768,-71.0075757576,-12.4101366209
2687,42.3267676768,-71.0054545455,-13.6904809272
2688,42.3267676768,-71.0033333333,-14.8151974794
2689,42.3267676768,-71.0012121212,-15.7848540878
2690,42.3267676768,-70.9990909091,-16.6063107817
2691,42.3267676768,-70.996969697,-17.2908614685
2692,42.3267676768,-70.9948484848,-17.8525266962
2693,42.3267676768,-70.9927272727,-18.290266872
2694,42.3267676768,-70.9906060606,-18.6425926584
2695,42.3267676768,-70.9884848485,-18.9229975239
2696,42.3267676768,-70.9863636364,-19.1433798165
2697,42.3267676768,-70.9842424242,-19.3144688694
2698,42.3267676768,-70.9821212121,-19.4456894578
2699,42.3267676768,-70.98,-19.5451325248
2700,42.3281818182,-71.19,-15.091994221
2701,42.3281818182,-71.1878787879,-14.7876754373
2702,42.3281818182,-71.1857575758,-14.4210876659
2703,42.3281818182,-71.1836363636,-13.9664552355
2704,42.3281818182,-71.1815151515,-13.413789305
2705,42.3281818182,-71.1793939394,-12.7711289875
2706,42.3281818182,-71.1772727273,-12.0596147226
2707,42.3281818182,-71.1751515152,-11.3031778277
2708,42.3281818182,-71.173030303,-10.5175850746
2709,42.3281818182,-71.1709090909,-9.70387914137
2710,42.3281818182,-71.1687878788,-8.8477667318
2711,42.3281818182,-71.1666666667,-7.92241772773
2712,42.3281818182,-71.1645454545,-6.8927253717
2713,42.3281818182,-71.1624242424,-5.72324927372
2714,42.3281818182,-71.1603030303,-4.39177595823
2715,42.3281818182,-71.1581818182,-2.90376072797
2716,42.3281818182,-71.1560606061,-1.29895158633
2717,42.3281818182,-71.1539393939,0.354081131333
2718,42.3281818182,-71.1518181818,1.97290218142
2719,42.3281818182,-71.1496969697,3.4800925784
2720,42.3281818182,-71.1475757576,4.82075843713
2721,42.3281818182,-71.1454545455,5.97488917573
2722,42.3281818182,-71.1433333333,6.96331346061
2723,42.3281818182,-71.1412121212,7.84809281965
2724,42.3281818182,-71.1390909091,8.72846120745
2725,42.3281818182,-71.136969697,9.73313374217
2726,42.3281818182,-71.1348484848,11.0103493474
2727,42.3281818182,-71.1327272727,11.4287096816
2728,42.3281818182,-71.1306060606,10.160177705
2729,42.3281818182,-71.1284848485,8.77130217098
2730,42.3281818182,-71.1263636364,7.45519837707
2731,42.3281818182,-71.1242424242,6.4321504245
2732,42.3281818182,-71.1221212121,5.94356889214
2733,42.3281818182,-71.12,5.99718161552
2734,42.3281818182,-71.1178787879,5.13091187323
2735,42.3281818182,-71.1157575758,5.2096682805
2736,42.3281818182,-71.1136363636,6.503608424
2737,42.3281818182,-71.1115151515,9.2482650433
2738,42.3281818182,-71.1093939394,12.9181161549
2739,42.3281818182,-71.1072727273,11.5808059855
2740,42.3281818182,-71.1051515152,11.5294715929
2741,42.3281818182,-71.103030303,11.3423001848
2742,42.3281818182,-71.1009090909,10.4042609469
2743,42.3281818182,-71.0987878788,8.01515144617
2744,42.3281818182,-71.0966666667,5.53799391707
2745,42.3281818182,-71.0945454545,4.87647387829
2746,42.3281818182,-71.0924242424,6.2703514058
2747,42.3281818182,-71.0903030303,9.17565908879
2748,42.3281818182,-71.0881818182,4.08988859877
2749,42.3281818182,-71.0860606061,0.992900785562
2750,42.3281818182,-71.0839393939,0.0884020470048
2751,42.3281818182,-71.0818181818,0.608700250943
2752,42.3281818182,-71.0796969697,3.40378157003
2753,42.3281818182,-71.0775757576,4.92700510437
2754,42.3281818182,-71.0754545455,3.64163163048
2755,42.3281818182,-71.0733333333,4.53078730156
2756,42.3281818182,-71.0712121212,7.4017337588
2757,42.3281818182,-71.0690909091,4.32834264505
2758,42.3281818182,-71.066969697,2.23526422002
2759,42.3281818182,-71.0648484848,2.15617654829
2760,42.3281818182,-71.0627272727,3.84214707309
2761,42.3281818182,-71.0606060606,4.55902489358
2762,42.3281818182,-71.0584848485,2.43643206038
2763,42.3281818182,-71.0563636364,2.01002668606
2764,42.3281818182,-71.0542424242,2.9803634276
2765,42.3281818182,-71.0521212121,4.97690573098
2766,42.3281818182,-71.05,7.59063614002
2767,42.3281818182,-71.0478787879,10.4104337744
2768,42.3281818182,-71.0457575758,9.84977314318
2769,42.3281818182,-71.0436363636,8.99860653399
2770,42.3281818182,-71.0415151515,7.9989716741
2771,42.3281818182,-71.0393939394,6.33899254631
2772,42.3281818182,-71.0372727273,5.30471384575
2773,42.3281818182,-71.0351515152,4.64239552525
2774,42.3281818182,-71.033030303,4.12694294093
2775,42.3281818182,-71.0309090909,3.57982079894
2776,42.3281818182,-71.0287878788,2.87794701683
2777,42.3281818182,-71.0266666667,1.95357004613
2778,42.3281818182,-71.0245454545,0.787250784292
2779,42.3281818182,-71.0224242424,-0.603021363153
2780,42.3281818182,-71.0203030303,-2.17379191908
2781,42.3281818182,-71.0181818182,-3.86726862154
2782,42.3281818182,-71.0160606061,-5.62062671158
2783,42.3281818182,-71.0139393939,-7.37316797684
2784,42.3281818182,-71.0118181818,-9.07135818654
2785,42.3281818182,-71.0096969697,-10.6719166877
2786,42.3281818182,-71.0075757576,-12.1432057851
2787,42.3281818182,-71.0054545455,-13.4652279417
2788,42.3281818182,-71.0033333333,-14.6285880467
2789,42.3281818182,-71.0012121212,-15.6327957251
2790,42.3281818182,-70.9990909091,-16.4842569006
2791,42.3281818182,-70.996969697,-17.1942404382
2792,42.3281818182,-70.9948484848,-17.7770223382
2793,42.3281818182,-70.9927272727,-18.2483258393
2794,42.3281818182,-70.9906060606,-18.6241046814
2795,42.3281818182,-70.9884848485,-18.9196649815
2796,42.3281818182,-70.9863636364,-19.1490889709
2797,42.3281818182,-70.9842424242,-19.3249079529
2798,42.3281818182,-70.9821212121,-19.4579677544
2799,42.3281818182,-70.98,-19.5574333087
2800,42.3295959596,-71.19,-15.770990784
2801,42.3295959596,-71.1878787879,-15.4501931037
2802,42.3295959596,-71.1857575758,-15.0605041476
2803,42.3295959596,-71.1836363636,-14.5777842069
2804,42.3295959596,-71.1815151515,-13.9907927941
2805,42.3295959596,-71.1793939394,-13.3030953019
2806,42.3295959596,-71.1772727273,-12.5291448003
2807,42.3295959596,-71.1751515152,-11.6860529545
2808,42.3295959596,-71.173030303,-10.7849763038
2809,42.3295959596,-71.1709090909,-9.82625795165
2810,42.3295959596,-71.1687878788,-8.79958490231
2811,42.3295959596,-71.1666666667,-7.68705200161
2812,42.3295959596,-71.1645454545,-6.46739332911
2813,42.3295959596,-71.1624242424,-5.12288034477
2814,42.3295959596,-71.1603030303,-3.65019858107
2815,42.3295959596,-71.1581818182,-2.07155824841
2816,42.3295959596,-71.1560606061,-0.439221231364
2817,42.3295959596,-71.1539393939,1.17042946216
2818,42.3295959596,-71.1518181818,2.67214803019
2819,42.3295959596,-71.1496969697,3.99175500869
2820,42.3295959596,-71.1475757576,5.08418466347
2821,42.3295959596,-71.1454545455,5.94437494186
2822,42.3295959596,-71.1433333333,6.61047013506
2823,42.3295959596,-71.1412121212,7.16221018555
2824,42.3295959596,-71.1390909091,7.71637221012
2825,42.3295959596,-71.136969697,8.41924007159
2826,42.3295959596,-71.1348484848,9.43660118614
2827,42.3295959596,-71.1327272727,10.942975737
2828,42.3295959596,-71.1306060606,9.40922211075
2829,42.3295959596,-71.1284848485,7.62074075142
2830,42.3295959596,-71.1263636364,5.90872841435
2831,42.3295959596,-71.1242424242,4.51700971644
2832,42.3295959596,-71.1221212121,3.71247132672
2833,42.3295959596,-71.12,3.77206073103
2834,42.3295959596,-71.1178787879,2.87311968215
2835,42.3295959596,-71.1157575758,2.73034297361
2836,42.3295959596,-71.1136363636,3.91671502654
2837,42.3295959596,-71.1115151515,6.68791953265
2838,42.3295959596,-71.1093939394,9.37361719876
2839,42.3295959596,-71.1072727273,7.58572471398
2840,42.3295959596,-71.1051515152,7.22199294527
2841,42.3295959596,-71.103030303,8.59385741503
2842,42.3295959596,-71.1009090909,9.87234159567
2843,42.3295959596,-71.0987878788,5.44109258745
2844,42.3295959596,-71.0966666667,2.62175698849
2845,42.3295959596,-71.0945454545,1.78709239327
2846,42.3295959596,-71.0924242424,3.20226502476
2847,42.3295959596,-71.0903030303,6.99363268813
2848,42.3295959596,-71.0881818182,4.69074538816
2849,42.3295959596,-71.0860606061,1.39093245214
2850,42.3295959596,-71.0839393939,0.463402329256
2851,42.3295959596,-71.0818181818,1.63946136651
2852,42.3295959596,-71.0796969697,4.61703351023
2853,42.3295959596,-71.0775757576,9.82675159012
2854,42.3295959596,-71.0754545455,8.65264650373
2855,42.3295959596,-71.0733333333,9.36950040967
2856,42.3295959596,-71.0712121212,10.916663675
2857,42.3295959596,-71.0690909091,8.26105057427
2858,42.3295959596,-71.066969697,5.91270515106
2859,42.3295959596,-71.0648484848,5.67431539132
2860,42.3295959596,-71.0627272727,7.28354173611
2861,42.3295959596,-71.0606060606,3.02682643271
2862,42.3295959596,-71.0584848485,0.833694465834
2863,42.3295959596,-71.0563636364,0.490448959439
2864,42.3295959596,-71.0542424242,1.66969667856
2865,42.3295959596,-71.0521212121,3.96974061273
2866,42.3295959596,-71.05,6.94231464241
2867,42.3295959596,-71.0478787879,8.51566307321
2868,42.3295959596,-71.0457575758,7.15619558398
2869,42.3295959596,-71.0436363636,6.70566206013
2870,42.3295959596,-71.0415151515,6.05501630964
2871,42.3295959596,-71.0393939394,4.65640551924
2872,42.3295959596,-71.0372727273,3.94133663413
2873,42.3295959596,-71.0351515152,3.62039540751
2874,42.3295959596,-71.033030303,3.43689657035
2875,42.3295959596,-71.0309090909,3.18821452514
2876,42.3295959596,-71.0287878788,2.73620847613
2877,42.3295959596,-71.0266666667,2.00674403453
2878,42.3295959596,-71.0245454545,0.980991960036
2879,42.3295959596,-71.0224242424,-0.317702735802
2880,42.3295959596,-71.0203030303,-1.83794721792
2881,42.3295959596,-71.0181818182,-3.51313663964
2882,42.3295959596,-71.0160606061,-5.27191366994
2883,42.3295959596,-71.0139393939,-7.04599755233
2884,42.3295959596,-71.0118181818,-8.77553770381
2885,42.3295959596,-71.0096969697,-10.4122867933
2886,42.3295959596,-71.0075757576,-11.9209290276
2887,42.3295959596,-71.0054545455,-13.2789304148
2888,42.3295959596,-71.0033333333,-14.4753088855
2889,42.3295959596,-71.0012121212,-15.5087297419
2890,42.3295959596,-70.9990909091,-16.3852987727
2891,42.3295959596,-70.996969697,-17.1163546438
2892,42.3295959596,-70.9948484848,-17.7164713912
2893,42.3295959596,-70.9927272727,-18.2017912408
2894,42.3295959596,-70.9906060606,-18.5887322229
2895,42.3295959596,-70.9884848485,-18.8930606915
2896,42.3295959596,-70.9863636364,-19.1292858423
2897,42.3295959596,-70.9842424242,-19.310317814
2898,42.3295959596,-70.9821212121,-19.4473278489
2899,42.3295959596,-70.98,-19.5497535042
2900,42.331010101,-71.19,-16.3988688553
2901,42.331010101,-71.1878787879,-16.0680591095
2902,42.331010101,-71.1857575758,-15.6572941083
2903,42.331010101,-71.1836363636,-15.1479904135
2904,42.331010101,-71.1815151515,-14.527310827
2905,42.331010101,-71.1793939394,-13.7941005952
2906,42.331010101,-71.1772727273,-12.9560597881
2907,42.331010101,-71.1751515152,-12.0236527294
2908,42.331010101,-71.173030303,-11.0038435376
2909,42.331010101,-71.1709090909,-9.89688663451
2910,42.331010101,-71.1687878788,-8.69718238733
2911,42.331010101,-71.1666666667,-7.39658378462
2912,42.331010101,-71.1645454545,-5.98860399611
2913,42.331010101,-71.1624242424,-4.47416471958
2914,42.331010101,-71.1603030303,-2.86952884938
2915,42.331010101,-71.1581818182,-1.21386881964
2916,42.331010101,-71.1560606061,0.428269192227
2917,42.331010101,-71.1539393939,1.97325537506
2918,42.331010101,-71.1518181818,3.33409226453
2919,42.331010101,-71.1496969697,4.44162181815
2920,42.331010101,-71.1475757576,5.26278811236
2921,42.331010101,-71.1454545455,5.80910372355
2922,42.331010101,-71.1433333333,6.13634818025
2923,42.331010101,-71.1412121212,6.34112516102
2924,42.331010101,-71.1390909091,6.55664346564
2925,42.331010101,-71.136969697,6.94613550654
2926,42.331010101,-71.1348484848,7.69319101242
2927,42.331010101,-71.1327272727,8.99059548952
2928,42.331010101,-71.1306060606,8.91379884199
2929,42.331010101,-71.1284848485,6.76268727223
2930,42.331010101,-71.1263636364,4.69464876396
2931,42.331010101,-71.1242424242,2.97706549348
2932,42.331010101,-71.1221212121,1.90178443642
2933,42.331010101,-71.12,1.76971233972
2934,42.331010101,-71.1178787879,1.24350625356
2935,42.331010101,-71.1157575758,0.937225050522
2936,42.331010101,-71.1136363636,2.06844456023
2937,42.331010101,-71.1115151515,4.90944842545
2938,42.331010101,-71.1093939394,6.4588260251
2939,42.331010101,-71.1072727273,4.27022825742
2940,42.331010101,-71.1051515152,3.63695259357
2941,42.331010101,-71.103030303,4.89955678977
2942,42.331010101,-71.1009090909,8.32076028313
2943,42.331010101,-71.0987878788,4.2005575907
2944,42.331010101,-71.0966666667,1.11444285995
2945,42.331010101,-71.0945454545,0.161088451686
2946,42.331010101,-71.0924242424,1.62749064637
2947,42.331010101,-71.0903030303,5.65174491844
2948,42.331010101,-71.0881818182,7.36632372439
2949,42.331010101,-71.0860606061,3.92607573066
2950,42.331010101,-71.0839393939,2.96749073776
2951,42.331010101,-71.0818181818,4.5940219902
2952,42.331010101,-71.0796969697,7.93060586068
2953,42.331010101,-71.0775757576,8.3978009239
2954,42.331010101,-71.0754545455,5.3456103396
2955,42.331010101,-71.0733333333,4.81176310559
2956,42.331010101,-71.0712121212,6.66439076893
2957,42.331010101,-71.0690909091,10.6127090463
2958,42.331010101,-71.066969697,11.7684340344
2959,42.331010101,-71.0648484848,11.2740057503
2960,42.331010101,-71.0627272727,7.34729281059
2961,42.331010101,-71.0606060606,2.78472256667
2962,42.331010101,-71.0584848485,0.458059159161
2963,42.331010101,-71.0563636364,0.0912439918224
2964,42.331010101,-71.0542424242,1.36088330165
2965,42.331010101,-71.0521212121,3.84090684673
2966,42.331010101,-71.05,7.06172528462
2967,42.331010101,-71.0478787879,5.69927372512
2968,42.331010101,-71.0457575758,4.61276268759
2969,42.331010101,-71.0436363636,4.53208600097
2970,42.331010101,-71.0415151515,4.19864619544
2971,42.331010101,-71.0393939394,3.03935250592
2972,42.331010101,-71.0372727273,2.62303353923
2973,42.331010101,-71.0351515152,2.62425927663
2974,42.331010101,-71.033030303,2.75473467648
2975,42.331010101,-71.0309090909,2.78793529539
2976,42.331010101,-71.0287878788,2.5709523275
2977,42.331010101,-71.0266666667,2.02357779087
2978,42.331010101,-71.0245454545,1.1278663507
2979,42.331010101,-71.0224242424,-0.0872811396506
2980,42.331010101,-71.0203030303,-1.56243774655
2981,42.331010101,-71.0181818182,-3.22221672623
2982,42.331010101,-71.0160606061,-4.98689298881
2983,42.331010101,-71.0139393939,-6.78089132394
2984,42.331010101,-71.0118181818,-8.5384274793
2985,42.331010101,-71.0096969697,-10.2067241046
2986,42.331010101,-71.0075757576,-11.7472339709
2987,42.331010101,-71.0054545455,-13.1353040681
2988,42.331010101,-71.0033333333,-14.3587245543
2989,42.331010101,-71.0012121212,-15.4156006606
2990,42.331010101,-70.9990909091,-16.3119423444
2991,42.331010101,-70.996969697,-17.0592866525
2992,42.331010101,-70.9948484848,-17.672568852
2993,42.331010101,-70.9927272727,-18.1683614082
2994,42.331010101,-70.9906060606,-18.5635200522
2995,42.331010101,-70.9884848485,-18.8742199985
2996,42.331010101,-70.9863636364,-19.1153322676
2997,42.331010101,-70.9842424242,-19.3000755205
2998,42.331010101,-70.9821212121,-19.4398770984
2999,42.331010101,-70.98,-19.5443828869
3000,42.3324242424,-71.19,-16.9057507221
3001,42.3324242424,-71.1878787879,-16.5708941201
3002,42.3324242424,-71.1857575758,-16.1648067556
3003,42.3324242424,-71.1836363636,-15.6337261605
3004,42.3324242424,-71.1815151515,-14.9791463153
3005,42.3324242424,-71.1793939394,-14.1992931458
3006,42.3324242424,-71.1772727273,-13.2952200021
3007,42.3324242424,-71.1751515152,-12.2709981324
3008,42.3324242424,-71.173030303,-11.1298083832
3009,42.3324242424,-71.1709090909,-9.87250272903
3010,42.3324242424,-71.1687878788,-8.49925525829
3011,42.3324242424,-71.1666666667,-7.01293159724
3012,42.3324242424,-71.1645454545,-5.42279753099
3013,42.3324242424,-71.1624242424,-3.74872093401
3014,42.3324242424,-71.1603030303,-2.02621051382
3015,42.3324242424,-71.1581818182,-0.310816797948
3016,42.3324242424,-71.1560606061,1.32125833531
