,latitude,longitude,nrides
2769,42.3281818182,-71.0436363636,68.4856638513
2770,42.3281818182,-71.0415151515,58.8869735915
2771,42.3281818182,-71.0393939394,49.6400308333
2772,42.3281818182,-71.0372727273,40.8634069848
2773,42.3281818182,-71.0351515152,32.6673526205
2774,42.3281818182,-71.033030303,25.1404993833
2775,42.3281818182,-71.0309090909,18.3404968985
2776,42.3281818182,-71.0287878788,12.2906489104
2777,42.3281818182,-71.0266666667,6.98225314939
2778,42.3281818182,-71.0245454545,2.38091256752
2779,42.3281818182,-71.0224242424,-1.56540544579
2780,42.3281818182,-71.0203030303,-4.91852621532
2781,42.3281818182,-71.0181818182,-7.74370558165
2782,42.3281818182,-71.0160606061,-10.1052204697
2783,42.3281818182,-71.0139393939,-12.0637708157
2784,42.3281818182,-71.0118181818,-13.675231867
2785,42.3281818182,-71.0096969697,-14.9902413339
2786,42.3281818182,-71.0075757576,-16.0542115568
2787,42.3281818182,-71.0054545455,-16.9075133179
2788,42.3281818182,-71.0033333333,-17.5857125476
2789,42.3281818182,-71.0012121212,-18.1198256279
2790,42.3281818182,-70.9990909091,-18.5365963171
2791,42.3281818182,-70.996969697,-18.8588040255
2792,42.3281818182,-70.9948484848,-19.1056061606
2793,42.3281818182,-70.9927272727,-19.2929079276
2794,42.3281818182,-70.9906060606,-19.4337466486
2795,42.3281818182,-70.9884848485,-19.5386755086
2796,42.3281818182,-70.9863636364,-19.6161327525
2797,42.3281818182,-70.9842424242,-19.6727853332
2798,42.3281818182,-70.9821212121,-19.7138396231
2799,42.3281818182,-70.98,-19.7433152649
2800,42.3295959596,-71.19,-16.0104522624
2801,42.3295959596,-71.1878787879,-15.7686949072
2802,42.3295959596,-71.1857575758,-15.4777413954
2803,42.3295959596,-71.1836363636,-15.115217391
2804,42.3295959596,-71.1815151515,-14.670734677
2805,42.3295959596,-71.1793939394,-14.1477773231
2806,42.3295959596,-71.1772727273,-13.5598135575
2807,42.3295959596,-71.1751515152,-12.921782507
2808,42.3295959596,-71.173030303,-12.2404686232
2809,42.3295959596,-71.1709090909,-11.5077209572
2810,42.3295959596,-71.1687878788,-10.6978447448
2811,42.3295959596,-71.1666666667,-9.76702865871
2812,42.3295959596,-71.1645454545,-8.65301736258
2813,42.3295959596,-71.1624242424,-7.27754663377
2814,42.3295959596,-71.1603030303,-5.55561266207
2815,42.3295959596,-71.1581818182,-3.41076106098
2816,42.3295959596,-71.1560606061,-0.790293267219
2817,42.3295959596,-71.1539393939,2.32552085236
2818,42.3295959596,-71.1518181818,5.9230672656
2819,42.3295959596,-71.1496969697,9.96380365877
2820,42.3295959596,-71.1475757576,14.3971884544
2821,42.3295959596,-71.1454545455,19.170703668
2822,42.3295959596,-71.1433333333,24.2336853347
2823,42.3295959596,-71.1412121212,29.5397143973
2824,42.3295959596,-71.1390909091,35.053153814
2825,42.3295959596,-71.136969697,40.7579892201
2826,42.3295959596,-71.1348484848,46.6619550799
2827,42.3295959596,-71.1327272727,52.7917084475
2828,42.3295959596,-71.1306060606,59.1811795003
2829,42.3295959596,-71.1284848485,65.8594262575
2830,42.3295959596,-71.1263636364,72.843409348
2831,42.3295959596,-71.1242424242,80.1354671291
2832,42.3295959596,-71.1221212121,87.7216349929
2833,42.3295959596,-71.12,95.5715829606
2834,42.3295959596,-71.1178787879,103.645809763
2835,42.3295959596,-71.1157575758,111.908395241
2836,42.3295959596,-71.1136363636,120.332805285
2837,42.3295959596,-71.1115151515,128.893304954
2838,42.3295959596,-71.1093939394,137.550256652
2839,42.3295959596,-71.1072727273,146.241621397
2840,42.3295959596,-71.1051515152,154.882833085
2841,42.3295959596,-71.103030303,163.36910901
2842,42.3295959596,-71.1009090909,171.575850667
2843,42.3295959596,-71.0987878788,179.3593434
2844,42.3295959596,-71.0966666667,186.564385245
2845,42.3295959596,-71.0945454545,193.041159356
2846,42.3295959596,-71.0924242424,198.661954514
2847,42.3295959596,-71.0903030303,203.324370161
2848,42.3295959596,-71.0881818182,206.941612169
2849,42.3295959596,-71.0860606061,209.436661296
2850,42.3295959596,-71.0839393939,210.751833292
2851,42.3295959596,-71.0818181818,210.863407769
2852,42.3295959596,-71.0796969697,209.782748323
2853,42.3295959596,-71.0775757576,207.542450433
2854,42.3295959596,-71.0754545455,204.183691816
2855,42.3295959596,-71.0733333333,199.756111721
2856,42.3295959596,-71.0712121212,194.32568967
2857,42.3295959596,-71.0690909091,187.980923881
2858,42.3295959596,-71.066969697,180.832398781
2859,42.3295959596,-71.0648484848,173.003101876
2860,42.3295959596,-71.0627272727,164.607491429
2861,42.3295959596,-71.0606060606,155.726915327
2862,42.3295959596,-71.0584848485,146.402630372
2863,42.3295959596,-71.0563636364,136.660994316
2864,42.3295959596,-71.0542424242,126.55287376
2865,42.3295959596,-71.0521212121,116.169518417
2866,42.3295959596,-71.05,105.622495581
2867,42.3295959596,-71.0478787879,95.0150766525
2868,42.3295959596,-71.0457575758,84.4354707388
2869,42.3295959596,-71.0436363636,73.9721979657
2870,42.3295959596,-71.0415151515,63.7311162862
2871,42.3295959596,-71.0393939394,53.8388988857
2872,42.3295959596,-71.0372727273,44.4323339089
2873,42.3295959596,-71.0351515152,35.6407361204
2874,42.3295959596,-71.033030303,27.5690074786
2875,42.3295959596,-71.0309090909,20.2861499877
2876,42.3295959596,-71.0287878788,13.8211032029
2877,42.3295959596,-71.0266666667,8.1654096362
2878,42.3295959596,-71.0245454545,3.28065054797
2879,42.3295959596,-71.0224242424,-0.892004480769
2880,42.3295959596,-71.0203030303,-4.42250293767
2881,42.3295959596,-71.0181818182,-7.38439807553
2882,42.3295959596,-71.0160606061,-9.84968974821
2883,42.3295959596,-71.0139393939,-11.8858438615
2884,42.3295959596,-71.0118181818,-13.5544314236
2885,42.3295959596,-71.0096969697,-14.9107628039
2886,42.3295959596,-71.0075757576,-16.0040202309
2887,42.3295959596,-71.0054545455,-16.8775800913
2888,42.3295959596,-71.0033333333,-17.5693791722
2889,42.3295959596,-71.0012121212,-18.1122817223
2890,42.3295959596,-70.9990909091,-18.5344505942
2891,42.3295959596,-70.996969697,-18.8597353123
2892,42.3295959596,-70.9948484848,-19.1080827397
2893,42.3295959596,-70.9927272727,-19.2959656265
2894,42.3295959596,-70.9906060606,-19.4368170941
2895,42.3295959596,-70.9884848485,-19.5414565053
2896,42.3295959596,-70.9863636364,-19.6184932075
2897,42.3295959596,-70.9842424242,-19.6746977344
2898,42.3295959596,-70.9821212121,-19.7153338356
2899,42.3295959596,-70.98,-19.7444482889
2900,42.331010101,-71.19,-16.6681027958
2901,42.331010101,-71.1878787879,-16.4205646995
2902,42.331010101,-71.1857575758,-16.1191172669
2903,42.331010101,-71.1836363636,-15.7429001762
2904,42.331010101,-71.1815151515,-15.2799659314
2905,42.331010101,-71.1793939394,-14.7286889292
2906,42.331010101,-71.1772727273,-14.0946532089
2907,42.331010101,-71.1751515152,-13.3839434896
2908,42.331010101,-71.173030303,-12.5955942943
2909,42.331010101,-71.1709090909,-11.7162981195
2910,42.331010101,-71.1687878788,-10.7184968785
2911,42.331010101,-71.1666666667,-9.56033914621
2912,42.331010101,-71.1645454545,-8.18605872957
2913,42.331010101,-71.1624242424,-6.52831197678
2914,42.331010101,-71.1603030303,-4.51535247324
2915,42.331010101,-71.1581818182,-2.08310956981
2916,42.331010101,-71.1560606061,0.811279002146
2917,42.331010101,-71.1539393939,4.17947195701
2918,42.331010101,-71.1518181818,8.00110881691
2919,42.331010101,-71.1496969697,12.2352565836
2920,42.331010101,-71.1475757576,16.8381446495
2921,42.331010101,-71.1454545455,21.7741101043
2922,42.331010101,-71.1433333333,27.0139653701
2923,42.331010101,-71.1412121212,32.529719295
2924,42.331010101,-71.1390909091,38.2967737223
2925,42.331010101,-71.136969697,44.3025883089
2926,42.331010101,-71.1348484848,50.5521028924
2927,42.331010101,-71.1327272727,57.0639985402
2928,42.331010101,-71.1306060606,63.8603720679
2929,42.331010101,-71.1284848485,70.9568276441
2930,42.331010101,-71.1263636364,78.3580158342
2931,42.331010101,-71.1242424242,86.0572291703
2932,42.331010101,-71.1221212121,94.0354593194
2933,42.331010101,-71.12,102.261494802
2934,42.331010101,-71.1178787879,110.700157142
2935,42.331010101,-71.1157575758,119.326423448
2936,42.331010101,-71.1136363636,128.129940058
2937,42.331010101,-71.1115151515,137.100727889
2938,42.331010101,-71.1093939394,146.207062433
2939,42.331010101,-71.1072727273,155.383264885
2940,42.331010101,-71.1051515152,164.532641257
2941,42.331010101,-71.103030303,173.537028589
2942,42.331010101,-71.1009090909,182.26222674
2943,42.331010101,-71.0987878788,190.55733464
2944,42.331010101,-71.0966666667,198.256736551
2945,42.331010101,-71.0945454545,205.193543031
2946,42.331010101,-71.0924242424,211.220490716
2947,42.331010101,-71.0903030303,216.224371518
2948,42.331010101,-71.0881818182,220.126124746
2949,42.331010101,-71.0860606061,222.872264277
2950,42.331010101,-71.0839393939,224.427491717
2951,42.331010101,-71.0818181818,224.770804225
2952,42.331010101,-71.0796969697,223.891273605
2953,42.331010101,-71.0775757576,221.784050211
2954,42.331010101,-71.0754545455,218.452944991
2955,42.331010101,-71.0733333333,213.921220749
2956,42.331010101,-71.0712121212,208.243411633
2957,42.331010101,-71.0690909091,201.510773351
2958,42.331010101,-71.066969697,193.848331812
2959,42.331010101,-71.0648484848,185.402382662
2960,42.331010101,-71.0627272727,176.31672315
2961,42.331010101,-71.0606060606,166.704871495
2962,42.331010101,-71.0584848485,156.638952168
2963,42.331010101,-71.0563636364,146.169786568
2964,42.331010101,-71.0542424242,135.361627587
2965,42.331010101,-71.0521212121,124.306177742
2966,42.331010101,-71.05,113.105023025
2967,42.331010101,-71.0478787879,101.847182961
2968,42.331010101,-71.0457575758,90.6095074564
2969,42.331010101,-71.0436363636,79.4771033722
2970,42.331010101,-71.0415151515,68.5616123704
2971,42.331010101,-71.0393939394,58.0026621997
2972,42.331010101,-71.0372727273,47.9536332108
2973,42.331010101,-71.0351515152,38.5605421092
2974,42.331010101,-71.033030303,29.9423085983
2975,42.331010101,-71.0309090909,22.1774750058
2976,42.331010101,-71.0287878788,15.2993413033
2977,42.331010101,-71.0266666667,9.29893327033
2978,42.331010101,-71.0245454545,4.133460503
2979,42.331010101,-71.0224242424,-0.262786189781
2980,42.331010101,-71.0203030303,-3.96782774973
2981,42.331010101,-71.0181818182,-7.0634417153
2982,42.331010101,-71.0160606061,-9.62931338805
2983,42.331010101,-71.0139393939,-11.7396927511
2984,42.331010101,-71.0118181818,-13.4619133587
2985,42.331010101,-71.0096969697,-14.8560541229
2986,42.331010101,-71.0075757576,-15.9751707278
2987,42.331010101,-71.0054545455,-16.8657393305
2988,42.331010101,-71.0033333333,-17.5681417722
2989,42.331010101,-71.0012121212,-18.1171399924
2990,42.331010101,-70.9990909091,-18.5423416115
2991,42.331010101,-70.996969697,-18.8686708944
2992,42.331010101,-70.9948484848,-19.1168522291
2993,42.331010101,-70.9927272727,-19.3039022315
2994,42.331010101,-70.9906060606,-19.4436188591
2995,42.331010101,-70.9884848485,-19.5470531708
2996,42.331010101,-70.9863636364,-19.6229505505
2997,42.331010101,-70.9842424242,-19.6781515738
2998,42.331010101,-70.9821212121,-19.7179467284
2999,42.331010101,-70.98,-19.7463829494
3000,42.3324242424,-71.19,-17.2364333032
3001,42.3324242424,-71.1878787879,-16.9835676395
3002,42.3324242424,-71.1857575758,-16.671858633
3003,42.3324242424,-71.1836363636,-16.2814318225
3004,42.3324242424,-71.1815151515,-15.7983691487
3005,42.3324242424,-71.1793939394,-15.2156857538
3006,42.3324242424,-71.1772727273,-14.5309377068
3007,42.3324242424,-71.1751515152,-13.7412169193
3008,42.3324242424,-71.173030303,-12.8376560763
3009,42.3324242424,-71.1709090909,-11.8017713948
3010,42.3324242424,-71.1687878788,-10.6044438358
3011,42.3324242424,-71.1666666667,-9.20636449869
3012,42.3324242424,-71.1645454545,-7.55877158522
3013,42.3324242424,-71.1624242424,-5.60539083477
3014,42.3324242424,-71.1603030303,-3.28768526913
3015,42.3324242424,-71.1581818182,-0.554299215985
3016,42.3324242424,-71.1560606061,2.62662138271
3017,42.3324242424,-71.1539393939,6.2567790804
3018,42.3324242424,-71.1518181818,10.3072523558
3019,42.3324242424,-71.1496969697,14.7339944359
3020,42.3324242424,-71.1475757576,19.5009186264
3021,42.3324242424,-71.1454545455,24.5913876809
3022,42.3324242424,-71.1433333333,30.0001483094
3023,42.3324242424,-71.1412121212,35.7195917126
3024,42.3324242424,-71.1390909091,41.737347792
3025,42.3324242424,-71.136969697,48.0447646587
3026,42.3324242424,-71.1348484848,54.6435918015
3027,42.3324242424,-71.1327272727,61.5433855915
3028,42.3324242424,-71.1306060606,68.7527998014
3029,42.3324242424,-71.1284848485,76.2721796595
3030,42.3324242424,-71.1263636364,84.091812518
3031,42.3324242424,-71.1242424242,92.1936862038
3032,42.3324242424,-71.1221212121,100.552131662
3033,42.3324242424,-71.12,109.135229352
3034,42.3324242424,-71.1178787879,117.913882197
3035,42.3324242424,-71.1157575758,126.875469239
3036,42.3324242424,-71.1136363636,136.025769267
3037,42.3324242424,-71.1115151515,145.369969811
3038,42.3324242424,-71.1093939394,154.885110101
3039,42.3324242424,-71.1072727273,164.504307025
3040,42.3324242424,-71.1051515152,174.120531266
3041,42.3324242424,-71.103030303,183.601618793
3042,42.3324242424,-71.1009090909,192.802561624
3043,42.3324242424,-71.0987878788,201.567833169
3044,42.3324242424,-71.0966666667,209.729056896
3045,42.3324242424,-71.0945454545,217.109930709
3046,42.3324242424,-71.0924242424,223.544543535
3047,42.3324242424,-71.0903030303,228.902689211
3048,42.3324242424,-71.0881818182,233.106546229
3049,42.3324242424,-71.0860606061,236.125283449
3050,42.3324242424,-71.0839393939,237.949568256
3051,42.3324242424,-71.0818181818,238.563685961
3052,42.3324242424,-71.0796969697,237.932774652
3053,42.3324242424,-71.0775757576,236.009925493
3054,42.3324242424,-71.0754545455,232.756962026
3055,42.3324242424,-71.0733333333,228.167883405
3056,42.3324242424,-71.0712121212,222.284394704
3057,42.3324242424,-71.0690909091,215.199184326
3058,42.3324242424,-71.066969697,207.049108272
3059,42.3324242424,-71.0648484848,198.000022282
3060,42.3324242424,-71.0627272727,188.222373476
3061,42.3324242424,-71.0606060606,177.863003404
3062,42.3324242424,-71.0584848485,167.030211941
3063,42.3324242424,-71.0563636364,155.805119425
3064,42.3324242424,-71.0542424242,144.267238256
3065,42.3324242424,-71.0521212121,132.506332952
3066,42.3324242424,-71.05,120.611821966
3067,42.3324242424,-71.0478787879,108.660659631
3068,42.3324242424,-71.0457575758,96.7244605668
3069,42.3324242424,-71.0436363636,84.8912007675
3070,42.3324242424,-71.0415151515,73.2816530309
3071,42.3324242424,-71.0393939394,62.0483093834
3072,42.3324242424,-71.0372727273,51.3587921533
3073,42.3324242424,-71.0351515152,41.3725984576
3074,42.3324242424,-71.033030303,32.2195337856
3075,42.3324242424,-71.0309090909,23.9851691314
3076,42.3324242424,-71.0287878788,16.7054952151
3077,42.3324242424,-71.0266666667,10.3701850105
3078,42.3324242424,-71.0245454545,4.93190617062
3079,42.3324242424,-71.0224242424,0.318323783252
3080,42.3324242424,-71.0203030303,-3.55621728869
3081,42.3324242424,-71.0181818182,-6.78127263977
3082,42.3324242424,-71.0160606061,-9.44386288146
3083,42.3324242424,-71.0139393939,-11.6248033506
3084,42.3324242424,-71.0118181818,-13.3970922886
3085,42.3324242424,-71.0096969697,-14.8255671871
3086,42.3324242424,-71.0075757576,-15.9671977218
3087,42.3324242424,-71.0054545455,-16.8716194446
3088,42.3324242424,-71.0033333333,-17.5817164367
3089,42.3324242424,-71.0012121212,-18.1341911656
3090,42.3324242424,-70.9990909091,-18.5601200289
3091,42.3324242424,-70.996969697,-18.8855075632
3092,42.3324242424,-70.9948484848,-19.1318457132
3093,42.3324242424,-70.9927272727,-19.3166735175
3094,42.3324242424,-70.9906060606,-19.4541249343
3095,42.3324242424,-70.9884848485,-19.5554500906
3096,42.3324242424,-70.9863636364,-19.6294968705
3097,42.3324242424,-70.9842424242,-19.6831435628
3098,42.3324242424,-70.9821212121,-19.7216776771
3099,42.3324242424,-70.98,-19.7491200093
3100,42.3338383838,-71.19,-17.6892408421
3101,42.3338383838,-71.1878787879,-17.4301977694
3102,42.3338383838,-71.1857575758,-17.1071761842
3103,42.3338383838,-71.1836363636,-16.7006763635
3104,42.3338383838,-71.1815151515,-16.1943915043
3105,42.3338383838,-71.1793939394,-15.5757865583
3106,42.3338383838,-71.1772727273,-14.834311943
3107,42.3338383838,-71.1751515152,-13.957934061
3108,42.3338383838,-71.173030303,-12.9296836131
3109,42.3338383838,-71.1709090909,-11.7259095201
3110,42.3338383838,-71.1687878788,-10.3164898
3111,42.3338383838,-71.1666666667,-8.6656736329
3112,42.3338383838,-71.1645454545,-6.73254585893
3113,42.3338383838,-71.1624242424,-4.47208118154
3114,42.3338383838,-71.1603030303,-1.8388457553
3115,42.3338383838,-71.1581818182,1.2052888845
3116,42.3338383838,-71.1560606061,4.67979802241
3117,42.3338383838,-71.1539393939,8.57518792994
3118,42.3338383838,-71.1518181818,12.8541421574
3119,42.3338383838,-71.1496969697,17.4711494864
3120,42.3338383838,-71.1475757576,22.3996113109
3121,42.3338383838,-71.1454545455,27.6426016728
3122,42.3338383838,-71.1433333333,33.2184692384
3123,42.3338383838,-71.1412121212,39.1396578679
3124,42.3338383838,-71.1390909091,45.4062464818
3125,42.3338383838,-71.136969697,52.0138664139
3126,42.3338383838,-71.1348484848,58.9610618179
3127,42.3338383838,-71.1327272727,66.2477086069
3128,42.3338383838,-71.1306060606,73.868118559
3129,42.3338383838,-71.1284848485,81.8061455093
3130,42.3338383838,-71.1263636364,90.0358752363
3131,42.3338383838,-71.1242424242,98.5257157916
3132,42.3338383838,-71.1221212121,107.241907808
3133,42.3338383838,-71.12,116.152673353
3134,42.3338383838,-71.1178787879,125.237570154
3135,42.3338383838,-71.1157575758,134.497922062
3136,42.3338383838,-71.1136363636,143.954204891
3137,42.3338383838,-71.1115151515,153.623928233
3138,42.3338383838,-71.1093939394,163.492346532
3139,42.3338383838,-71.1072727273,173.49484027
3140,42.3338383838,-71.1051515152,183.519246826
3141,42.3338383838,-71.103030303,193.422635375
3142,42.3338383838,-71.1009090909,203.049720129
3143,42.3338383838,-71.0987878788,212.241301098
3144,42.3338383838,-71.0966666667,220.830546042
3145,42.3338383838,-71.0945454545,228.638018211
3146,42.3338383838,-71.0924242424,235.482804685
3147,42.3338383838,-71.0903030303,241.215677417
3148,42.3338383838,-71.0881818182,245.753524881
3149,42.3338383838,-71.0860606061,249.080816505
3150,42.3338383838,-71.0839393939,251.209224734
3151,42.3338383838,-71.0818181818,252.127014615
3152,42.3338383838,-71.0796969697,251.776937831
3153,42.3338383838,-71.0775757576,250.072309583
3154,42.3338383838,-71.0754545455,246.934045441
3155,42.3338383838,-71.0733333333,242.3262878
3156,42.3338383838,-71.0712121212,236.276350971
3157,42.3338383838,-71.0690909091,228.876323966
3158,42.3338383838,-71.066969697,220.272144798
3159,42.3338383838,-71.0648484848,210.64562855
3160,42.3338383838,-71.0627272727,200.190248262
3161,42.3338383838,-71.0606060606,189.083945902
3162,42.3338383838,-71.0584848485,177.471157839
3163,42.3338383838,-71.0563636364,165.464919712
3164,42.3338383838,-71.0542424242,153.162243664
3165,42.3338383838,-71.0521212121,140.653677113
3166,42.3338383838,-71.05,128.020496608
3167,42.3338383838,-71.0478787879,115.333239229
3168,42.3338383838,-71.0457575758,102.664324987
3169,42.3338383838,-71.0436363636,90.1090187418
3170,42.3338383838,-71.0415151515,77.7987379315
3171,42.3338383838,-71.0393939394,65.8975013895
3172,42.3338383838,-71.0372727273,54.5839217144
3173,42.3338383838,-71.0351515152,44.0269452651
3174,42.3338383838,-71.033030303,34.3634018427
3175,42.3338383838,-71.0309090909,25.6828361749
3176,42.3338383838,-71.0287878788,18.0219807634
3177,42.3338383838,-71.0266666667,11.3683061464
3178,42.3338383838,-71.0245454545,5.66996212204
3179,42.3338383838,-71.0224242424,0.848559354931
3180,42.3338383838,-71.0203030303,-3.18839168739
3181,42.3338383838,-71.0181818182,-6.53743721339
3182,42.3338383838,-71.0160606061,-9.29229683737
3183,42.3338383838,-71.0139393939,-11.5399139673
3184,42.3338383838,-71.0118181818,-13.358699332
3185,42.3338383838,-71.0096969697,-14.8181373191
3186,42.3338383838,-71.0075757576,-15.9790892558
3187,42.3338383838,-71.0054545455,-16.8943732785
3188,42.3338383838,-71.0033333333,-17.6094133231
3189,42.3338383838,-71.0012121212,-18.1628858514
3190,42.3338383838,-70.9990909091,-18.587356567
3191,42.3338383838,-70.996969697,-18.9099155899
3192,42.3338383838,-70.9948484848,-19.1528139342
3193,42.3338383838,-70.9927272727,-19.3340938922
3194,42.3338383838,-70.9906060606,-19.468199128
3195,42.3338383838,-70.9884848485,-19.5665487169
3196,42.3338383838,-70.9863636364,-19.6380618144
3197,42.3338383838,-70.9842424242,-19.6896241191
3198,42.3338383838,-70.9821212121,-19.7264921615
3199,42.3338383838,-70.98,-19.752635707
3200,42.3352525253,-71.19,-18.0146483228
3201,42.3352525253,-71.1878787879,-17.7477473863
3202,42.3352525253,-71.1857575758,-17.4116062081
3203,42.3352525253,-71.1836363636,-16.9864780508
3204,42.3352525253,-71.1815151515,-16.4532549503
3205,42.3352525253,-71.1793939394,-15.7936819956
3206,42.3352525253,-71.1772727273,-14.9890486791
3207,42.3352525253,-71.1751515152,-14.0180653379
3208,42.3352525253,-71.173030303,-12.8554295324
3209,42.3352525253,-71.1709090909,-11.4722757884
3210,42.3352525253,-71.1687878788,-9.83798208453
3211,42.3352525253,-71.1666666667,-7.92135442997
3212,42.3352525253,-71.1645454545,-5.69025613105
3213,42.3352525253,-71.1624242424,-3.11141302145
3214,42.3352525253,-71.1603030303,-0.153055856038
3215,42.3352525253,-71.1581818182,3.20834553156
3216,42.3352525253,-71.1560606061,6.97811387863
3217,42.3352525253,-71.1539393939,11.1352222717
3218,42.3352525253,-71.1518181818,15.6364513409
3219,42.3352525253,-71.1496969697,20.4389427446
3220,42.3352525253,-71.1475757576,25.5281533888
3221,42.3352525253,-71.1454545455,30.9260243539
3222,42.3352525253,-71.1433333333,36.6716422835
3223,42.3352525253,-71.1412121212,42.7953627223
3224,42.3352525253,-71.1390909091,49.3093885442
3225,42.3352525253,-71.136969697,56.2142107719
3226,42.3352525253,-71.1348484848,63.5055400824
3227,42.3352525253,-71.1327272727,71.1735353232
3228,42.3352525253,-71.1306060606,79.1979026451
3229,42.3352525253,-71.1284848485,87.5453003417
3230,42.3352525253,-71.1263636364,96.1719838453
3231,42.3352525253,-71.1242424242,105.030396415
3232,42.3352525253,-71.1221212121,114.076927519
3233,42.3352525253,-71.12,123.280341383
3234,42.3352525253,-71.1178787879,132.631045564
3235,42.3352525253,-71.1157575758,142.145696654
3236,42.3352525253,-71.1136363636,151.85791064
3237,42.3352525253,-71.1115151515,161.79423774
3238,42.3352525253,-71.1093939394,171.947049825
3239,42.3352525253,-71.1072727273,182.257764727
3240,42.3352525253,-71.1051515152,192.61628267
3241,42.3352525253,-71.103030303,202.875210396
3242,42.3352525253,-71.1009090909,212.871290721
3243,42.3352525253,-71.0987878788,222.440799999
3244,42.3352525253,-71.0966666667,231.418316238
3245,42.3352525253,-71.0945454545,239.625207192
3246,42.3352525253,-71.0924242424,246.872805399
3247,42.3352525253,-71.0903030303,252.997798093
3248,42.3352525253,-71.0881818182,257.908075405
3249,42.3352525253,-71.0860606061,261.590546596
3250,42.3352525253,-71.0839393939,264.063243012
3251,42.3352525253,-71.0818181818,265.311281593
3252,42.3352525253,-71.0796969697,265.258506861
3253,42.3352525253,-71.0775757576,263.787650408
3254,42.3352525253,-71.0754545455,260.786342012
3255,42.3352525253,-71.0733333333,256.191342178
3256,42.3352525253,-71.0712121212,250.013933912
3257,42.3352525253,-71.0690909091,242.342365803
3258,42.3352525253,-71.066969697,233.328199049
3259,42.3352525253,-71.0648484848,223.165567922
3260,42.3352525253,-71.0627272727,212.06667854
3261,42.3352525253,-71.0606060606,200.23540789
3262,42.3352525253,-71.0584848485,187.847151052
3263,42.3352525253,-71.0563636364,175.043977992
3264,42.3352525253,-71.0542424242,161.94227671
3265,42.3352525253,-71.0521212121,148.640367102
3266,42.3352525253,-71.05,135.221093754
3267,42.3352525253,-71.0478787879,121.757646656
3268,42.3352525253,-71.0457575758,108.329462098
3269,42.3352525253,-71.0436363636,95.0418847175
3270,42.3352525253,-71.0415151515,82.0367506592
3271,42.3352525253,-71.0393939394,69.4870749506
3272,42.3352525253,-71.0372727273,57.5784500942
3273,42.3352525253,-71.0351515152,46.4846865893
3274,42.3352525253,-71.033030303,36.34534886
3275,42.3352525253,-71.0309090909,27.2506200179
3276,42.3352525253,-71.0287878788,19.2359186285
3277,42.3352525253,-71.0266666667,12.2857211588
3278,42.3352525253,-71.0245454545,6.34386701086
3279,42.3352525253,-71.0224242424,1.32673937368
3280,42.3352525253,-71.0203030303,-2.86390921851
3281,42.3352525253,-71.0181818182,-6.33056950678
3282,42.3352525253,-71.0160606061,-9.17280592844
3283,42.3352525253,-71.0139393939,-11.4830834732
3284,42.3352525253,-71.0118181818,-13.344850171
3285,42.3352525253,-71.0096969697,-14.8320410557
3286,42.3352525253,-71.0075757576,-16.0093313438
3287,42.3352525253,-71.0054545455,-16.9327102265
3288,42.3352525253,-71.0033333333,-17.6501584239
3289,42.3352525253,-71.0012121212,-18.2023483944
3290,42.3352525253,-70.9990909091,-18.6233501546
3291,42.3352525253,-70.996969697,-18.9413429587
3292,42.3352525253,-70.9948484848,-19.1793289668
3293,42.3352525253,-70.9927272727,-19.3558364852
3294,42.3352525253,-70.9906060606,-19.4855952384
3295,42.3352525253,-70.9884848485,-19.5801660609
3296,42.3352525253,-70.9863636364,-19.6485110746
3297,42.3352525253,-70.9842424242,-19.6974958167
3298,42.3352525253,-70.9821212121,-19.732320272
3299,42.3352525253,-70.98,-19.7568803746
3300,42.3366666667,-71.19,-18.2117404951
3301,42.3366666667,-71.1878787879,-17.9350160794
3302,42.3366666667,-71.1857575758,-17.5838212683
3303,42.3366666667,-71.1836363636,-17.1375889944
3304,42.3366666667,-71.1815151515,-16.5740164953
3305,42.3366666667,-71.1793939394,-15.8689618789
3306,42.3366666667,-71.1772727273,-14.995512433
3307,42.3366666667,-71.1751515152,-13.9230312175
3308,42.3366666667,-71.173030303,-12.6176668546
3309,42.3366666667,-71.1709090909,-11.0451600221
3310,42.3366666667,-71.1687878788,-9.17452425073
3311,42.3366666667,-71.1666666667,-6.97965249342
3312,42.3366666667,-71.1645454545,-4.43792174805
3313,42.3366666667,-71.1624242424,-1.5287076043
3314,42.3366666667,-71.1603030303,1.76463393297
3315,42.3366666667,-71.1581818182,5.44880121123
3316,42.3366666667,-71.1560606061,9.51300792985
3317,42.3366666667,-71.1539393939,13.9251230218
3318,42.3366666667,-71.1518181818,18.6398192757
3319,42.3366666667,-71.1496969697,23.621929059
3320,42.3366666667,-71.1475757576,28.8713603825
3321,42.3366666667,-71.1454545455,34.4269828165
3322,42.3366666667,-71.1433333333,40.3446190988
3323,42.3366666667,-71.1412121212,46.6699267284
3324,42.3366666667,-71.1390909091,53.4270963074
3325,42.3366666667,-71.136969697,60.6224599835
3326,42.3366666667,-71.1348484848,68.2496002942
3327,42.3366666667,-71.1327272727,76.289207057
3328,42.3366666667,-71.1306060606,84.7064476055
3329,42.3366666667,-71.1284848485,93.450454837
3330,42.3366666667,-71.1263636364,102.458364989
3331,42.3366666667,-71.1242424242,111.664378906
3332,42.3366666667,-71.1221212121,121.012783825
3333,42.3366666667,-71.12,130.472053999
3334,42.3366666667,-71.1178787879,140.044330851
3335,42.3366666667,-71.1157575758,149.762780452
