id,latitude,longitude
328838667,42.3573829,-71.116165
2690466587,42.3574679,-71.1161587
2690466556,42.3575689,-71.116132
2688743633,42.3576864,-71.1161172
329032616,42.3577514,-71.1161056
2688743623,42.3577833,-71.1160846
2688743625,42.357846,-71.1160664
2688743619,42.3578946,-71.1160657
329020541,42.3579481,-71.1160679
3077216406,42.3579866,-71.1160601
3077216407,42.3580116,-71.116055
3077216410,42.3580357,-71.1160502
3077216411,42.3580588,-71.1160455
3077216414,42.3580839,-71.1160404
3077216415,42.3581043,-71.1160363
3077216418,42.3581263,-71.1160318
3077216419,42.3581479,-71.1160274
329025309,42.3581994,-71.116017
2688743627,42.3582289,-71.1159945
2688743628,42.3582458,-71.1159653
2688743632,42.358296,-71.1159405
328814886,42.3583625,-71.1159246
328806020,42.3585088,-71.115912
2688743631,42.3586003,-71.1158917
2688743617,42.3586969,-71.1158711
328831110,42.3587795,-71.1158487
2688743618,42.3588417,-71.1158503
2688743624,42.3589075,-71.115868
328817963,42.3589629,-71.1158644
2688743616,42.3590312,-71.1158529
2688743626,42.3591273,-71.1158566
2688743630,42.3592198,-71.1158655
328852608,42.3593085,-71.1158875
2688743620,42.3593782,-71.1158984
328842954,42.3594632,-71.115902
2688743622,42.3595952,-71.1159081
2688743621,42.3597535,-71.1159238
329037954,42.3598589,-71.1159523
329020594,42.3603482,-71.1160107
328811326,42.3605345,-71.116046
328802186,42.3607989,-71.1160735
328827424,42.3610473,-71.1161007
2688736287,42.3610897,-71.1161085
328847641,42.3611333,-71.1161317
2688736295,42.3611711,-71.1161646
2688736283,42.3612362,-71.116236
2688736278,42.3612698,-71.1162621
2688736270,42.3612437,-71.116355
329035536,42.3612518,-71.1163826
2688736280,42.3614244,-71.1164023
329023529,42.3614439,-71.1163892
328814963,42.361495,-71.1162267
2688736276,42.3615502,-71.116158
328810886,42.3617692,-71.1161745
328822019,42.3623666,-71.1162214
328852064,42.3624871,-71.1162276
2688736267,42.3636822,-71.1162489
2688736261,42.3641903,-71.116252
2688736272,42.3641859,-71.1163385
328833023,42.364195,-71.1163542
2688736269,42.3643636,-71.1163793
2688736282,42.3643744,-71.1163625
328823765,42.3643809,-71.1162661
2688736291,42.364457,-71.11627
328838564,42.3645217,-71.1162682
2688736297,42.3646009,-71.1162637
329033703,42.3647186,-71.1162379
329022022,42.3649073,-71.1162059
328813372,42.3651186,-71.1161917
328801225,42.3653804,-71.1161678
328827477,42.365578,-71.116162
328818934,42.3657202,-71.1161579
2688736285,42.3658925,-71.1161532
328845742,42.3660707,-71.1161394
2688736274,42.3661628,-71.1161549
328842213,42.3662955,-71.1161652
2688736265,42.3664483,-71.1161656
329038214,42.3665969,-71.1161892
329027852,42.3667179,-71.1162161
2688736262,42.3668449,-71.1162409
328817825,42.3669737,-71.1162831
328805886,42.3670783,-71.1163234
2688736293,42.3671798,-71.1163694
2688736289,42.3672677,-71.1164214
328832022,42.3673304,-71.1164656
328823961,42.3674317,-71.1165361
328850975,42.3675465,-71.1166112
329031914,42.3676945,-71.1167148
329021857,42.36781,-71.116789
1040208888,42.3679238,-71.1168716
1040611860,42.367555,-71.1180801
2672254829,42.3674206,-71.1180077
2672254868,42.3673057,-71.1179567
2672254846,42.3672185,-71.1179138
2672254847,42.3671214,-71.1178763
2672254841,42.3670223,-71.1178333
2672254833,42.3669232,-71.1178038
2672254886,42.3668142,-71.1177717
2672254820,42.3667251,-71.1177421
2672254840,42.3666656,-71.117718
2672254817,42.3666121,-71.1176778
2672254825,42.3665566,-71.117659
2672254828,42.3665051,-71.117651
2672254892,42.3664615,-71.1176563
2672254870,42.3663604,-71.1176402
2672254826,42.3662514,-71.1176295
2672254872,42.3661801,-71.1176161
2672254871,42.3661167,-71.1176268
2672254854,42.3660433,-71.1176322
2672254873,42.3659343,-71.1176268
2672254858,42.365645,-71.1175651
2672254842,42.3655479,-71.117549
2672254884,42.3654587,-71.1175437
2672254876,42.3653636,-71.1175624
2672254835,42.3652744,-71.1175651
