id,latitude,longitude
265190245,42.3622888,-71.1459786
327661702,42.3624833,-71.1457484
327268197,42.3626143,-71.1456155
327639050,42.3627561,-71.1454931
992936107,42.3627745,-71.1454956
992936109,42.3627895,-71.1454851
992936112,42.3627999,-71.1454668
992936111,42.3628034,-71.1454468
992936114,42.3628024,-71.1454256
992936110,42.3627599,-71.1453383
992936113,42.3627864,-71.1453194
327669916,42.3628327,-71.1454125
1039850172,42.3628729,-71.1453914
1040195131,42.3629139,-71.1453636
1040602546,42.3629586,-71.1453197
1040119881,42.3630516,-71.145243
1040449802,42.3631122,-71.1452057
1040622412,42.3631814,-71.1451916
1040470767,42.3632478,-71.1451827
1039669890,42.3632996,-71.1451734
1040501686,42.3633568,-71.1451426
1040134034,42.3634141,-71.1451148
1040255955,42.3634668,-71.1450997
1040451318,42.3635324,-71.1450823
1040034548,42.3636017,-71.1450591
1040113327,42.3636678,-71.1450219
1040673603,42.3637223,-71.1449922
1040612114,42.3637751,-71.1449507
1040557558,42.363836,-71.1449154
1040598322,42.3638906,-71.1448783
1040027230,42.3639391,-71.1448346
1040084077,42.3639899,-71.144798
1040553441,42.3640461,-71.1447469
1040444290,42.3641027,-71.1446892
1039615323,42.3641549,-71.144631
1040665799,42.3641963,-71.1445765
1039587641,42.3642563,-71.1445028
1040583086,42.3643095,-71.1444308
1040370962,42.3643723,-71.1443492
1040709995,42.3644356,-71.1442558
1040464235,42.3644849,-71.1441764
1040645247,42.3645091,-71.1441273
1040360124,42.3645338,-71.1440591
1040192232,42.3645478,-71.1439973
1040692944,42.3645785,-71.1439194
1040707294,42.3645963,-71.1438295
1040676231,42.3646177,-71.1437547
1040279435,42.364643,-71.1436578
1040581138,42.3646537,-71.1435816
1039688762,42.3646636,-71.1434946
1331958855,42.3646686,-71.1434261
1040252544,42.3646657,-71.1433749
1040400351,42.3646696,-71.1432853
1040688518,42.3646705,-71.1431929
1039695718,42.3646686,-71.1431015
1183579745,42.3653953,-71.142987
